Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,3/12/88,Unburn,3,Individual,,,,,0.02,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,3/25/88,Unburn,3,Individual,,,,,0.02,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,4/6/88,Unburn,3,Individual,,,,,0.02,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,4/22/88,Unburn,3,Individual,,,,,0.02,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,5/8/88,Unburn,3,Individual,,,,,0.02,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,5/18/88,Unburn,3,Individual,,,,,0.02,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,6/7/88,Unburn,3,Individual,,,,,0.02,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,7/8/88,Unburn,3,Individual,,,,,0.02,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,7/30/88,Unburn,3,Individual,,,,,0.02,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,8/20/88,Unburn,3,Individual,,,,,0.027312092,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,9/9/88,Unburn,3,Individual,,,,,0.027270621,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
"Gluns & Toews, 1989",pdf,Control_Reference_vs_Impact,49.706719,-116.140608,37.8,km,Control,Dfc,West Fork,10/3/88,Unburn,3,Individual,,,,,0.02,mg_N_L,,,"Figure_3, Hampton et al. 2022_Extracted",
