Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,3.40399002,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,,mg_C_L,,,,mg_N_L,,,"NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,,mg_C_L,,,,mg_N_L,,,"NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,2.7680798,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,7.29426434,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,6.93890274,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,4.33915212,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,3.90897756,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,3.98379052,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,4.26433915,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,4.51061321,mg_C_L,,,0.1245509,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,4.13915094,mg_C_L,,,0.27497006,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,3.60849057,mg_C_L,,,0.22131737,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,3.73231132,mg_C_L,,,0.08622754,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,4.36910377,mg_C_L,,,0.08622754,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,4.47523585,mg_C_L,,,0.13508982,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,4.10377358,mg_C_L,,,0.16766467,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,4.29834906,mg_C_L,,,0.20407186,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,3.71462264,mg_C_L,,,0.16191617,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,4.15683962,mg_C_L,,,0.14850299,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,3.80306604,mg_C_L,,,0.40047904,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,4.05070755,mg_C_L,,,0.39473054,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,4.05070755,mg_C_L,,,0.47041916,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,4.01533019,mg_C_L,,,0.41101796,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Site_1,Csa,Rocky Fire Second Rainy Season,2017,Burn,2,Individual,3.67924528,mg_C_L,,,,mg_N_L,,,DOC: Fig 2a,
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,12.0298879,mg_C_L,,,0.03414072,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,11.1706102,mg_C_L,,,0.0295271,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,9.7135741,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,8.42465753,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,9.750934,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,9.41469489,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,9.76961395,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,5.79078456,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Initial Flush,2016,Burn,1,Individual,5.37982565,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,6.78082192,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,6.93026152,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,6.25778331,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,5.62266501,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,4.81942715,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,3.30635118,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,2.31631382,mg_C_L,,,,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire First Rainy Season Subsequent Flush,2016,Burn,1,Individual,2.37235367,mg_C_L,,,,mg_N_L,,,DOC: Fig 2a,
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2016,Burn,2,Individual,7.30542453,mg_C_L,,,0.10347305,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,4.29834906,mg_C_L,,,0.51449102,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,4.01533019,mg_C_L,,,0.47712575,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,4.12146226,mg_C_L,,,0.43497006,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,4.1745283,mg_C_L,,,0.12838323,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,2.28183962,mg_C_L,,,0.19928144,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,4.1745283,mg_C_L,,,0.08622754,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,3.73231132,mg_C_L,,,0.18778443,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,4.82900943,mg_C_L,,,0.16095808,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,4.75825472,mg_C_L,,,0.24814371,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,5.48349057,mg_C_L,,,0.0891018,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,3.50235849,mg_C_L,,,0.21844311,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,2.08726415,mg_C_L,,,0.17053892,mg_N_L,,,"DOC: Fig 2a, NH4: Fig 3b, NO3: Fig 3c",
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,2.01650943,mg_C_L,,,0.21173653,mg_N_L,,,DOC: Fig 2b,
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,4.95283019,mg_C_L,,,0.0948503,mg_N_L,,,DOC: Fig 2b,
Uzun et al. 2020,10.1016/j.watres.2020.115891,Control_Reference_vs_Impact,,,Control,Csa,Wragg Fire Second Rainy Season,2017,Burn,2,Individual,2.17570755,mg_C_L,,,,mg_N_L,,,DOC: Fig 2b,
