Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.81409,-114.39971,Site_1,Dfc,Red_Bench_Creek,6/12/93,Burn,5,Individual,,,,,123.3292831,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.81409,-114.39971,Site_1,Dfc,Red_Bench_Creek,6/25/93,Burn,5,Individual,,,,,100.2430134,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.81409,-114.39971,Site_1,Dfc,Red_Bench_Creek,7/22/93,Burn,5,Individual,,,,,69.86634265,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.81409,-114.39971,Site_1,Dfc,Red_Bench_Creek,10/28/93,Burn,5,Individual,,,,,86.26974484,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,3/15/89,Unburn,1,Individual,,,,,76.59174451,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,5/1/89,Unburn,1,Individual,,,,,35.40646798,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,5/26/89,Unburn,1,Individual,,,,,27.60131402,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,7/26/89,Unburn,1,Individual,,,,,22.04496328,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,10/11/89,Unburn,1,Individual,,,,,31.18430371,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,5/14/91,Unburn,3,Individual,,,,,187.8936676,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,6/30/91,Unburn,3,Individual,,,,,470.8471737,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,7/21/91,Unburn,3,Individual,,,,,74.66373973,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,9/7/91,Unburn,3,Individual,,,,,44.12928569,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,5/12/93,Unburn,5,Individual,,,,,109.3560146,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,6/12/93,Unburn,5,Individual,,,,,347.509113,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,6/25/93,Unburn,5,Individual,,,,,185.9052248,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,7/21/93,Unburn,5,Individual,,,,,55.89307412,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.793787,-114.491791,Control_1,Dfc,Wally_Creek ,10/27/93,Unburn,5,Individual,,,,,86.26974484,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,3/14/89,Burn,1,Individual,,,,,178.7589553,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,4/30/89,Burn,1,Individual,,,,,216.3852835,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,5/26/89,Burn,1,Individual,,,,,49.75928992,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,7/26/89,Burn,1,Individual,,,,,8.723151907,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,10/11/89,Burn,1,Individual,,,,,2.815330194,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,5/10/91,Burn,3,Individual,,,,,88.08951809,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,6/26/91,Burn,3,Individual,,,,,124.0662091,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,7/17/91,Burn,3,Individual,,,,,145.9109109,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,9/4/91,Burn,3,Individual,,,,,7.153582154,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,3/2/93,Burn,5,Individual,,,,,193.6588252,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,3/31/93,Burn,5,Individual,,,,,264.5394519,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,4/13/93,Burn,5,Individual,,,,,93.42997113,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,5/10/93,Burn,5,Individual,,,,,22.82979126,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.802772,-114.32894,Site_2,Dfc,Red_Meadow_Creek,8/18/93,Burn,5,Individual,,,,,15.71638188,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,3/15/89,Unburn,1,Individual,,,,,103.239393,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,5/1/89,Unburn,1,Individual,,,,,67.93236581,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,5/27/89,Unburn,1,Individual,,,,,37.86041728,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,7/26/89,Unburn,1,Individual,,,,,3.035817655,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,10/11/89,Unburn,1,Individual,,,,,8.504985367,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,5/10/91,Unburn,3,Individual,,,,,40.25168025,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,6/26/91,Unburn,3,Individual,,,,,53.92964393,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,7/18/91,Unburn,3,Individual,,,,,19.01758902,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,9/3/91,Unburn,3,Individual,,,,,7.156442156,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,2/21/93,Unburn,5,Individual,,,,,55.84086714,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,4/1/93,Unburn,5,Individual,,,,,69.1326265,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,4/14/93,Unburn,5,Individual,,,,,25.72584844,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,5/9/93,Unburn,5,Individual,,,,,3.371751787,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,Control_2,Dfc,Coal_Creek,8/17/93,Unburn,5,Individual,,,,,9.231315378,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,3/12/89,Burn,1,Individual,,,,,124.6514567,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,5/6/89,Burn,1,Individual,,,,,75.30594598,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,6/1/89,Burn,1,Individual,,,,,5.093514055,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,7/26/89,Burn,1,Individual,,,,,3.035552112,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,10/4/89,Burn,1,Individual,,,,,2.105322617,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,4/6/90,Burn,2,Individual,,,,,64.8785788,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,5/16/90,Burn,2,Individual,,,,,12.46492282,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,6/5/90,Burn,2,Individual,,,,,36.06492891,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,7/15/90,Burn,2,Individual,,,,,6.51863207,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,10/20/90,Burn,2,Individual,,,,,10.18186684,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,4/5/91,Burn,3,Individual,,,,,16.40311335,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,5/25/91,Burn,3,Individual,,,,,71.71734461,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,6/13/91,Burn,3,Individual,,,,,34.07933809,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,7/29/91,Burn,3,Individual,,,,,8.00877725,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,5/15/93,Burn,5,Individual,,,,,43.16050257,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,6/20/93,Burn,5,Individual,,,,,23.40588686,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,7/1/93,Burn,5,Individual,,,,,43.61469946,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,7/25/93,Burn,5,Individual,,,,,1.203326845,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.902925,-114.183566,Site_3,Dfc,Akokala_Creek,11/1/93,Burn,5,Individual,,,,,0.256591754,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,3/31/89,Unburn,1,Individual,,,,,16.85854227,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,5/5/89,Unburn,1,Individual,,,,,3.603209697,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,5/30/89,Unburn,1,Individual,,,,,1.997857278,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,7/23/89,Unburn,1,Individual,,,,,9.241871934,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,10/4/89,Unburn,1,Individual,,,,,2.105322617,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,4/5/90,Unburn,2,Individual,,,,,3.252983834,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,5/15/90,Unburn,2,Individual,,,,,3.940611982,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,6/5/90,Unburn,2,Individual,,,,,1.955180339,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,7/14/90,Unburn,2,Individual,,,,,6.521133115,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,10/18/90,Unburn,2,Individual,,,,,3.207885439,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,4/4/91,Unburn,3,Individual,,,,,27.25792042,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,5/23/91,Unburn,3,Individual,,,,,3.117768237,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,6/11/91,Unburn,3,Individual,,,,,3.075250475,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,7/30/91,Unburn,3,Individual,,,,,9.16902328,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,5/15/93,Unburn,5,Individual,,,,,29.66436619,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,6/20/93,Unburn,5,Individual,,,,,0.094378576,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,6/30/93,Unburn,5,Individual,,,,,0.05898661,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,7/25/93,Unburn,5,Individual,,,,,1.203326845,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,11/2/93,Unburn,5,Individual,,,,,0.253642423,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,4/2/89,Unburn,1,Individual,,,,,18.42193351,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,5/7/89,Unburn,1,Individual,,,,,3.930596862,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,6/1/89,Unburn,1,Individual,,,,,4.475322392,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,7/25/89,Unburn,1,Individual,,,,,11.56494202,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,10/4/89,Unburn,1,Individual,,,,,4.802350363,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,4/6/90,Unburn,2,Individual,,,,,4.998374493,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,5/16/90,Unburn,2,Individual,,,,,4.911680774,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,6/7/90,Unburn,2,Individual,,,,,4.861591071,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,7/17/90,Unburn,2,Individual,,,,,8.378466244,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,10/20/90,Unburn,2,Individual,,,,,5.768022059,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,4/6/91,Unburn,3,Individual,,,,,29.423848,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,5/26/91,Unburn,3,Individual,,,,,5.290243344,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,6/14/91,Unburn,3,Individual,,,,,4.647264934,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,7/28/91,Unburn,3,Individual,,,,,12.95926599,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,4/27/93,Unburn,5,Individual,,,,,27.17684118,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,5/29/93,Unburn,5,Individual,,,,,1.756011346,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,6/20/93,Unburn,5,Individual,,,,,11.87018059,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,7/5/93,Unburn,5,Individual,,,,,0.970652375,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.814952,-113.983313,Control_3_4_5,Dfc,Logging_Creek,10/13/93,Unburn,5,Individual,,,,,1.080403084,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.936976,-114.079685,Site_4,Dfc,Bowman_Creek,4/4/91,Burn,3,Individual,,,,,8.406882518,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.936976,-114.079685,Site_4,Dfc,Bowman_Creek,5/23/91,Burn,3,Individual,,,,,51.5418237,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.936976,-114.079685,Site_4,Dfc,Bowman_Creek,6/13/91,Burn,3,Individual,,,,,56.90094039,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.936976,-114.079685,Site_4,Dfc,Bowman_Creek,7/30/91,Burn,3,Individual,,,,,20.16255072,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.936976,-114.079685,Site_4,Dfc,Bowman_Creek,4/28/93,Burn,5,Individual,,,,,15.14274719,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.936976,-114.079685,Site_4,Dfc,Bowman_Creek,5/30/93,Burn,5,Individual,,,,,0.548753546,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.936976,-114.079685,Site_4,Dfc,Bowman_Creek,6/8/93,Burn,5,Individual,,,,,27.57308399,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.936976,-114.079685,Site_4,Dfc,Bowman_Creek,7/7/93,Burn,5,Individual,,,,,30.43515443,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.936976,-114.079685,Site_4,Dfc,Bowman_Creek,10/13/93,Burn,5,Individual,,,,,0.474636184,ug_N_L,,,Figure_5,
