Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1971-06-15,Burn,1,Individual,-9999,N/A,N/A,N/A,1.0967e-4,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1971-07-01,Burn,1,Individual,-9999,N/A,N/A,N/A,0.00273068,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1971-07-15,Burn,1,Individual,-9999,N/A,N/A,N/A,0.00275613,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1971-08-17,Burn,1,Individual,-9999,N/A,N/A,N/A,0.0042724699999999996,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1971-09-15,Burn,1,Individual,-9999,N/A,N/A,N/A,0.00464804,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1972-01-28,Burn,2,Individual,-9999,N/A,N/A,N/A,0.01250351,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1972-03-18,Burn,2,Individual,-9999,N/A,N/A,N/A,0.04305467,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1972-04-18,Burn,2,Individual,-9999,N/A,N/A,N/A,0.00389735,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1972-05-18,Burn,2,Individual,-9999,N/A,N/A,N/A,0.00281695,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1972-06-15,Burn,2,Individual,-9999,N/A,N/A,N/A,5.9815e-4,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.035327,-120.291846,680,ha,Site_1,Dsb,Camas Creek,  1972-07-20,Burn,2,Individual,-9999,N/A,N/A,N/A,0.00114642,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1970-09-19,Unburn,0,Individual,-9999,N/A,N/A,N/A,0.00546592,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1970-10-24,Unburn,0,Individual,-9999,N/A,N/A,N/A,0.00131452,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1970-11-16,Unburn,0,Individual,-9999,N/A,N/A,N/A,3.8373e-4,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-01-17,Unburn,1,Individual,-9999,N/A,N/A,N/A,0.01604879,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-02-23,Unburn,1,Individual,-9999,N/A,N/A,N/A,7.28e-5,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-03-18,Unburn,1,Individual,-9999,N/A,N/A,N/A,0.00205871,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-04-15,Unburn,1,Individual,-9999,N/A,N/A,N/A,1.35e-6,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-04-30,Unburn,1,Individual,-9999,N/A,N/A,N/A,3.5147e-4,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-05-19,Unburn,1,Individual,-9999,N/A,N/A,N/A,2.2317e-4,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-05-28,Unburn,1,Individual,-9999,N/A,N/A,N/A,2.3975e-4,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-06-16,Unburn,1,Individual,-9999,N/A,N/A,N/A,2.7349e-4,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-07-02,Unburn,1,Individual,-9999,N/A,N/A,N/A,1.3927e-4,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-07-15,Unburn,1,Individual,-9999,N/A,N/A,N/A,1.6354e-4,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-08-17,Unburn,1,Individual,-9999,N/A,N/A,N/A,3.8418e-4,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1971-09-15,Unburn,1,Individual,-9999,N/A,N/A,N/A,0.00205604,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1972-01-29,Unburn,2,Individual,-9999,N/A,N/A,N/A,0.00181025,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1972-03-16,Unburn,2,Individual,-9999,N/A,N/A,N/A,0.00173167,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1972-04-19,Unburn,2,Individual,-9999,N/A,N/A,N/A,0.00163001,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1972-05-18,Unburn,2,Individual,-9999,N/A,N/A,N/A,0.00103454,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1972-06-15,Unburn,2,Individual,-9999,N/A,N/A,N/A,0.00221793,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
Tiedemann; 1973,https://www.fs.usda.gov/research/treesearch/25489,Control_Reference_vs_Impact,48.02142,-120.255581,2800,ha,Control,Dsb,Grade Creek,  1972-07-21,Unburn,2,Individual,-9999,N/A,N/A,N/A,0.00147108,mg_N_L,N/A,N/A,Figure_1,Data from figure 1 was extracted by Hampton et al. 2022 meta_analysis and we used it here.
