Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_1,,Brush,11/1/15,Burn,13,Mean,0.029196603,mg_L,,,0.026444675,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_1,,Brush,12/1/15,Burn,13,Mean,0.021499372,mg_L,,,0.021088909,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,1/1/15,Burn,13,Mean,0.027648318,mg_L,,,0.010679229,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,2/1/15,Burn,13,Mean,0.099441092,mg_L,,,0.014174249,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,3/1/15,Burn,13,Mean,0.12396992,mg_L,,,0.021286417,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,4/1/15,Burn,13,Mean,0.469296959,mg_L,,,0.055760224,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,5/1/15,Burn,13,Mean,0.381129583,mg_L,,,0.042839127,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,6/1/15,Burn,13,Mean,0.098905439,mg_L,,,0.011751389,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,7/1/15,Burn,13,Mean,0.122531836,mg_L,,,0.011820669,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,8/1/15,Burn,13,Mean,0.073746381,mg_L,,,0.010639731,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,9/1/15,Burn,13,Mean,0.033386833,mg_L,,,0.003371811,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,10/1/15,Burn,13,Mean,0.076430155,mg_L,,,0.003250043,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,11/1/15,Burn,13,Mean,0.08493887,mg_L,,,0.021211465,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_2,,Fourmile,12/1/15,Burn,13,Mean,0.060310786,mg_L,,,0.030319249,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,1/1/15,Burn,13,Mean,0.583817311,mg_L,,,0.167677446,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,2/1/15,Burn,13,Mean,4.194720357,mg_L,,,0.30653533,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,3/1/15,Burn,13,Mean,1.036892497,mg_L,,,0.069568302,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,4/1/15,Burn,13,Mean,1.09049052,mg_L,,,0.035241941,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,5/1/15,Burn,13,Mean,2.087305715,mg_L,,,0.042771262,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,6/1/15,Burn,13,Mean,0.255247852,mg_L,,,0.004944247,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,7/1/15,Burn,13,Mean,0.834042626,mg_L,,,0.006304505,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,8/1/15,Burn,13,Mean,0.281524517,mg_L,,,0.016783772,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,9/1/15,Burn,13,Mean,0.142882316,mg_L,,,0.018430194,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,10/1/15,Burn,13,Mean,0.192153239,mg_L,,,0.020594106,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,11/1/15,Burn,13,Mean,0.670909331,mg_L,,,0.069568302,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_3,,Cabin,12/1/15,Burn,13,Mean,0.65256926,mg_L,,,0.005923394,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,1/1/15,Burn,13,Mean,0.340393035,mg_L,,,0.320852486,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,2/1/15,Burn,13,Mean,1.060392045,mg_L,,,0.204829954,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,3/1/15,Burn,13,Mean,0.627675129,mg_L,,,0.126780618,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,4/1/15,Burn,13,Mean,1.33548818,mg_L,,,0.062872487,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,5/1/15,Burn,13,Mean,5.462916322,mg_L,,,0.094370268,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,6/1/15,Burn,13,Mean,0.729147199,mg_L,,,0.010114844,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,7/1/15,Burn,13,Mean,1.037007726,mg_L,,,0.019620139,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,8/1/15,Burn,13,Mean,0.288254178,mg_L,,,0.041766513,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,9/1/15,Burn,13,Mean,0.168059361,mg_L,,,0.044546983,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,10/1/15,Burn,13,Mean,1.505090815,mg_L,,,0.062358373,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,11/1/15,Burn,13,Mean,1.208345949,mg_L,,,0.209188025,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Site_4,,Wigwam,12/1/15,Burn,13,Mean,1.074357161,mg_L,,,0.27202712,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,1/1/15,Unburn,13,Mean,0.548323687,mg_L,,,0.029534105,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,2/1/15,Unburn,13,Mean,0.782302808,mg_L,,,0.047992905,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,3/3/15,Unburn,13,Mean,0.899903682,mg_L,,,0.021784014,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,4/1/15,Unburn,13,Mean,1.036271465,mg_L,,,0.014810609,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,5/1/15,Unburn,13,Mean,0.646939114,mg_L,,,0.001434967,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,6/1/15,Unburn,13,Mean,0.052110908,mg_L,,,0.000898954,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,7/1/15,Unburn,13,Mean,0.060897744,mg_L,,,0.001594496,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,8/1/15,Unburn,13,Mean,0.101616556,mg_L,,,0.00326205,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,9/1/15,Unburn,13,Mean,0.109410381,mg_L,,,0.003644887,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,10/1/15,Unburn,13,Mean,0.160246532,mg_L,,,0.004464458,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,11/1/15,Unburn,13,Mean,0.259544588,mg_L,,,0.005446003,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Fern,12/1/15,Unburn,13,Mean,0.385680807,mg_L,,,0.022257579,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,1/1/15,Unburn,13,Mean,0.764188844,mg_L,,,0.054463431,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,1/31/15,Unburn,13,Mean,0.839987232,mg_L,,,0.05900203,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,3/1/15,Unburn,13,Mean,0.360534818,mg_L,,,0.030128696,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,4/1/15,Unburn,13,Mean,1.036030452,mg_L,,,0.028918626,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,5/1/15,Unburn,13,Mean,1.220032224,mg_L,,,0.010584807,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,6/1/15,Unburn,13,Mean,0.09985868,mg_L,,,0.001657748,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,7/1/15,Unburn,13,Mean,0.266718839,mg_L,,,0.004200554,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,8/1/15,Unburn,13,Mean,0.160078228,mg_L,,,0.004010333,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,9/1/15,Unburn,13,Mean,0.178865148,mg_L,,,0.005041115,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,10/1/15,Unburn,13,Mean,0.295539269,mg_L,,,0.005488561,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,11/1/15,Unburn,13,Mean,0.341889386,mg_L,,,0.015064353,mg_N_L,,,,
Rhoades et al. 2019,10.1007/s10021-018-0293-6,Control_Reference_vs_Impact,39.177683,-105.26552,Control,,Sugar,12/1/15,Unburn,13,Mean,0.711228584,mg_L,,,0.030783678,mg_N_L,,,,
