agency_cd,site_no,dateTime,X_00060_00000,X_00060_00000_cd,tz_cd
USGS,11451800,2016-10-02T08:15:00Z,210,A,UTC
USGS,11451800,2016-10-02T08:30:00Z,210,A,UTC
USGS,11451800,2016-10-02T08:45:00Z,210,A,UTC
USGS,11451800,2016-10-02T09:00:00Z,210,A,UTC
USGS,11451800,2016-10-02T09:15:00Z,210,A,UTC
USGS,11451800,2016-10-02T09:30:00Z,210,A,UTC
USGS,11451800,2016-10-02T09:45:00Z,210,A,UTC
USGS,11451800,2016-10-02T10:00:00Z,210,A,UTC
USGS,11451800,2016-10-02T10:15:00Z,215,A,UTC
USGS,11451800,2016-10-02T10:30:00Z,215,A,UTC
USGS,11451800,2016-10-02T10:45:00Z,210,A,UTC
USGS,11451800,2016-10-02T11:00:00Z,215,A,UTC
USGS,11451800,2016-10-02T11:15:00Z,215,A,UTC
USGS,11451800,2016-10-02T11:30:00Z,210,A,UTC
USGS,11451800,2016-10-02T11:45:00Z,215,A,UTC
USGS,11451800,2016-10-02T12:00:00Z,215,A,UTC
USGS,11451800,2016-10-02T12:15:00Z,215,A,UTC
USGS,11451800,2016-10-02T12:30:00Z,215,A,UTC
USGS,11451800,2016-10-02T12:45:00Z,215,A,UTC
USGS,11451800,2016-10-02T13:00:00Z,210,A,UTC
USGS,11451800,2016-10-02T13:15:00Z,215,A,UTC
USGS,11451800,2016-10-02T13:30:00Z,215,A,UTC
USGS,11451800,2016-10-02T13:45:00Z,215,A,UTC
USGS,11451800,2016-10-02T14:00:00Z,215,A,UTC
USGS,11451800,2016-10-02T14:15:00Z,215,A,UTC
USGS,11451800,2016-10-02T14:30:00Z,215,A,UTC
USGS,11451800,2016-10-02T14:45:00Z,215,A,UTC
USGS,11451800,2016-10-02T15:00:00Z,215,A,UTC
USGS,11451800,2016-10-02T15:15:00Z,215,A,UTC
USGS,11451800,2016-10-02T15:30:00Z,221,A,UTC
USGS,11451800,2016-10-02T15:45:00Z,233,A,UTC
USGS,11451800,2016-10-02T16:00:00Z,245,A,UTC
USGS,11451800,2016-10-02T16:15:00Z,251,A,UTC
USGS,11451800,2016-10-02T16:30:00Z,245,A,UTC
USGS,11451800,2016-10-02T16:45:00Z,245,A,UTC
USGS,11451800,2016-10-02T17:00:00Z,239,A,UTC
USGS,11451800,2016-10-02T17:15:00Z,245,A,UTC
USGS,11451800,2016-10-02T17:30:00Z,245,A,UTC
USGS,11451800,2016-10-02T17:45:00Z,245,A,UTC
USGS,11451800,2016-10-02T18:00:00Z,245,A,UTC
USGS,11451800,2016-10-02T18:15:00Z,245,A,UTC
USGS,11451800,2016-10-02T18:30:00Z,239,A,UTC
USGS,11451800,2016-10-02T18:45:00Z,239,A,UTC
USGS,11451800,2016-10-02T19:00:00Z,245,A,UTC
USGS,11451800,2016-10-02T19:15:00Z,245,A,UTC
USGS,11451800,2016-10-02T19:30:00Z,251,A,UTC
USGS,11451800,2016-10-02T19:45:00Z,251,A,UTC
USGS,11451800,2016-10-02T20:00:00Z,251,A,UTC
USGS,11451800,2016-10-02T20:15:00Z,251,A,UTC
USGS,11451800,2016-10-02T20:30:00Z,251,A,UTC
USGS,11451800,2016-10-02T20:45:00Z,251,A,UTC
USGS,11451800,2016-10-02T21:00:00Z,251,A,UTC
USGS,11451800,2016-10-02T21:15:00Z,245,A,UTC
USGS,11451800,2016-10-02T21:30:00Z,239,A,UTC
USGS,11451800,2016-10-02T21:45:00Z,233,A,UTC
USGS,11451800,2016-10-02T22:00:00Z,233,A,UTC
USGS,11451800,2016-10-02T22:15:00Z,233,A,UTC
USGS,11451800,2016-10-02T22:30:00Z,239,A,UTC
USGS,11451800,2016-10-02T22:45:00Z,239,A,UTC
USGS,11451800,2016-10-02T23:00:00Z,239,A,UTC
USGS,11451800,2016-10-02T23:15:00Z,239,A,UTC
USGS,11451800,2016-10-02T23:30:00Z,239,A,UTC
USGS,11451800,2016-10-02T23:45:00Z,245,A,UTC
USGS,11451800,2016-10-03T00:00:00Z,251,A,UTC
USGS,11451800,2016-10-03T00:15:00Z,258,A,UTC
USGS,11451800,2016-10-03T00:30:00Z,239,A,UTC
USGS,11451800,2016-10-03T00:45:00Z,233,A,UTC
USGS,11451800,2016-10-03T01:00:00Z,233,A,UTC
USGS,11451800,2016-10-03T01:15:00Z,233,A,UTC
USGS,11451800,2016-10-03T01:30:00Z,233,A,UTC
USGS,11451800,2016-10-03T01:45:00Z,233,A,UTC
USGS,11451800,2016-10-03T02:00:00Z,227,A,UTC
USGS,11451800,2016-10-03T02:15:00Z,233,A,UTC
USGS,11451800,2016-10-03T02:30:00Z,233,A,UTC
USGS,11451800,2016-10-03T02:45:00Z,233,A,UTC
USGS,11451800,2016-10-03T03:00:00Z,233,A,UTC
USGS,11451800,2016-10-03T03:15:00Z,233,A,UTC
USGS,11451800,2016-10-03T03:30:00Z,233,A,UTC
USGS,11451800,2016-10-03T03:45:00Z,227,A,UTC
USGS,11451800,2016-10-03T04:00:00Z,227,A,UTC
USGS,11451800,2016-10-03T04:15:00Z,221,A,UTC
USGS,11451800,2016-10-03T04:30:00Z,221,A,UTC
USGS,11451800,2016-10-03T04:45:00Z,221,A,UTC
USGS,11451800,2016-10-03T05:00:00Z,221,A,UTC
USGS,11451800,2016-10-03T05:15:00Z,221,A,UTC
USGS,11451800,2016-10-03T05:30:00Z,221,A,UTC
USGS,11451800,2016-10-03T05:45:00Z,221,A,UTC
USGS,11451800,2016-10-03T06:00:00Z,221,A,UTC
USGS,11451800,2016-10-03T06:15:00Z,221,A,UTC
USGS,11451800,2016-10-03T06:30:00Z,221,A,UTC
USGS,11451800,2016-10-03T06:45:00Z,215,A,UTC
USGS,11451800,2016-10-03T07:00:00Z,221,A,UTC
USGS,11451800,2016-10-03T07:15:00Z,221,A,UTC
USGS,11451800,2016-10-03T07:30:00Z,221,A,UTC
USGS,11451800,2016-10-03T07:45:00Z,221,A,UTC
USGS,11451800,2016-10-03T08:00:00Z,221,A,UTC
USGS,11451800,2016-10-03T08:15:00Z,221,A,UTC
USGS,11451800,2016-10-03T08:30:00Z,215,A,UTC
USGS,11451800,2016-10-03T08:45:00Z,215,A,UTC
USGS,11451800,2016-10-03T09:00:00Z,210,A,UTC
USGS,11451800,2016-10-03T09:15:00Z,210,A,UTC
USGS,11451800,2016-10-03T09:30:00Z,210,A,UTC
USGS,11451800,2016-10-03T09:45:00Z,215,A,UTC
USGS,11451800,2016-10-03T10:00:00Z,215,A,UTC
USGS,11451800,2016-10-03T10:15:00Z,215,A,UTC
USGS,11451800,2016-10-03T10:30:00Z,215,A,UTC
USGS,11451800,2016-10-03T10:45:00Z,215,A,UTC
USGS,11451800,2016-10-03T11:00:00Z,215,A,UTC
USGS,11451800,2016-10-03T11:15:00Z,215,A,UTC
USGS,11451800,2016-10-03T11:30:00Z,215,A,UTC
USGS,11451800,2016-10-03T11:45:00Z,215,A,UTC
USGS,11451800,2016-10-03T12:00:00Z,221,A,UTC
USGS,11451800,2016-10-03T12:15:00Z,227,A,UTC
USGS,11451800,2016-10-03T12:30:00Z,227,A,UTC
USGS,11451800,2016-10-03T12:45:00Z,227,A,UTC
USGS,11451800,2016-10-03T13:00:00Z,227,A,UTC
USGS,11451800,2016-10-03T13:15:00Z,227,A,UTC
USGS,11451800,2016-10-03T13:30:00Z,227,A,UTC
USGS,11451800,2016-10-03T13:45:00Z,233,A,UTC
USGS,11451800,2016-10-03T14:00:00Z,239,A,UTC
USGS,11451800,2016-10-03T14:15:00Z,245,A,UTC
USGS,11451800,2016-10-03T14:30:00Z,251,A,UTC
USGS,11451800,2016-10-03T14:45:00Z,258,A,UTC
USGS,11451800,2016-10-03T15:00:00Z,258,A,UTC
USGS,11451800,2016-10-03T15:15:00Z,258,A,UTC
USGS,11451800,2016-10-03T15:30:00Z,277,A,UTC
USGS,11451800,2016-10-03T15:45:00Z,284,A,UTC
USGS,11451800,2016-10-03T16:00:00Z,284,A,UTC
USGS,11451800,2016-10-03T16:15:00Z,284,A,UTC
USGS,11451800,2016-10-03T16:30:00Z,271,A,UTC
USGS,11451800,2016-10-03T16:45:00Z,277,A,UTC
USGS,11451800,2016-10-03T17:00:00Z,271,A,UTC
USGS,11451800,2016-10-03T17:15:00Z,264,A,UTC
USGS,11451800,2016-10-03T17:30:00Z,264,A,UTC
USGS,11451800,2016-10-03T17:45:00Z,258,A,UTC
USGS,11451800,2016-10-03T18:00:00Z,251,A,UTC
USGS,11451800,2016-10-03T18:15:00Z,258,A,UTC
USGS,11451800,2016-10-03T18:30:00Z,258,A,UTC
USGS,11451800,2016-10-03T18:45:00Z,258,A,UTC
USGS,11451800,2016-10-03T19:00:00Z,258,A,UTC
USGS,11451800,2016-10-03T19:15:00Z,258,A,UTC
USGS,11451800,2016-10-03T19:30:00Z,258,A,UTC
USGS,11451800,2016-10-03T19:45:00Z,258,A,UTC
USGS,11451800,2016-10-03T20:00:00Z,251,A,UTC
USGS,11451800,2016-10-03T20:15:00Z,251,A,UTC
USGS,11451800,2016-10-03T20:30:00Z,251,A,UTC
USGS,11451800,2016-10-03T20:45:00Z,258,A,UTC
USGS,11451800,2016-10-03T21:00:00Z,258,A,UTC
USGS,11451800,2016-10-03T21:15:00Z,258,A,UTC
USGS,11451800,2016-10-03T21:30:00Z,258,A,UTC
USGS,11451800,2016-10-03T21:45:00Z,258,A,UTC
USGS,11451800,2016-10-03T22:00:00Z,251,A,UTC
USGS,11451800,2016-10-03T22:15:00Z,251,A,UTC
USGS,11451800,2016-10-03T22:30:00Z,251,A,UTC
USGS,11451800,2016-10-03T22:45:00Z,251,A,UTC
USGS,11451800,2016-10-03T23:00:00Z,258,A,UTC
USGS,11451800,2016-10-03T23:15:00Z,258,A,UTC
USGS,11451800,2016-10-03T23:30:00Z,258,A,UTC
USGS,11451800,2016-10-03T23:45:00Z,258,A,UTC
USGS,11451800,2016-10-04T00:00:00Z,258,A,UTC
USGS,11451800,2016-10-04T00:15:00Z,258,A,UTC
USGS,11451800,2016-10-04T00:30:00Z,258,A,UTC
USGS,11451800,2016-10-04T00:45:00Z,258,A,UTC
USGS,11451800,2016-10-04T01:00:00Z,258,A,UTC
USGS,11451800,2016-10-04T01:15:00Z,258,A,UTC
USGS,11451800,2016-10-04T01:30:00Z,251,A,UTC
USGS,11451800,2016-10-04T01:45:00Z,251,A,UTC
USGS,11451800,2016-10-04T02:00:00Z,258,A,UTC
USGS,11451800,2016-10-04T02:15:00Z,258,A,UTC
USGS,11451800,2016-10-04T02:30:00Z,258,A,UTC
USGS,11451800,2016-10-04T02:45:00Z,251,A,UTC
USGS,11451800,2016-10-04T03:00:00Z,258,A,UTC
USGS,11451800,2016-10-04T03:15:00Z,251,A,UTC
USGS,11451800,2016-10-04T03:30:00Z,258,A,UTC
USGS,11451800,2016-10-04T03:45:00Z,258,A,UTC
USGS,11451800,2016-10-04T04:00:00Z,251,A,UTC
USGS,11451800,2016-10-04T04:15:00Z,258,A,UTC
USGS,11451800,2016-10-04T04:30:00Z,251,A,UTC
USGS,11451800,2016-10-04T04:45:00Z,258,A,UTC
USGS,11451800,2016-10-04T05:00:00Z,258,A,UTC
USGS,11451800,2016-10-04T05:15:00Z,258,A,UTC
USGS,11451800,2016-10-04T05:30:00Z,258,A,UTC
USGS,11451800,2016-10-04T05:45:00Z,258,A,UTC
USGS,11451800,2016-10-04T06:00:00Z,258,A,UTC
USGS,11451800,2016-10-04T06:15:00Z,258,A,UTC
USGS,11451800,2016-10-04T06:30:00Z,258,A,UTC
USGS,11451800,2016-10-04T06:45:00Z,258,A,UTC
USGS,11451800,2016-10-04T07:00:00Z,258,A,UTC
USGS,11451800,2016-10-04T07:15:00Z,264,A,UTC
USGS,11451800,2016-10-04T07:30:00Z,264,A,UTC
USGS,11451800,2016-10-04T07:45:00Z,264,A,UTC
USGS,11451800,2016-10-04T08:00:00Z,258,A,UTC
USGS,11451800,2016-10-04T08:15:00Z,264,A,UTC
USGS,11451800,2016-10-04T08:30:00Z,264,A,UTC
USGS,11451800,2016-10-04T08:45:00Z,264,A,UTC
USGS,11451800,2016-10-04T09:00:00Z,264,A,UTC
USGS,11451800,2016-10-04T09:15:00Z,264,A,UTC
USGS,11451800,2016-10-04T09:30:00Z,264,A,UTC
USGS,11451800,2016-10-04T09:45:00Z,258,A,UTC
USGS,11451800,2016-10-04T10:00:00Z,258,A,UTC
USGS,11451800,2016-10-04T10:15:00Z,258,A,UTC
USGS,11451800,2016-10-04T10:30:00Z,258,A,UTC
USGS,11451800,2016-10-04T10:45:00Z,258,A,UTC
USGS,11451800,2016-10-04T11:00:00Z,264,A,UTC
USGS,11451800,2016-10-04T11:15:00Z,258,A,UTC
USGS,11451800,2016-10-04T11:30:00Z,258,A,UTC
USGS,11451800,2016-10-04T11:45:00Z,251,A,UTC
USGS,11451800,2016-10-04T12:00:00Z,251,A,UTC
USGS,11451800,2016-10-04T12:15:00Z,251,A,UTC
USGS,11451800,2016-10-04T12:30:00Z,251,A,UTC
USGS,11451800,2016-10-04T12:45:00Z,251,A,UTC
USGS,11451800,2016-10-04T13:00:00Z,251,A,UTC
USGS,11451800,2016-10-04T13:15:00Z,251,A,UTC
USGS,11451800,2016-10-04T13:30:00Z,251,A,UTC
USGS,11451800,2016-10-04T13:45:00Z,245,A,UTC
USGS,11451800,2016-10-04T14:00:00Z,245,A,UTC
USGS,11451800,2016-10-04T14:15:00Z,245,A,UTC
USGS,11451800,2016-10-04T14:30:00Z,245,A,UTC
USGS,11451800,2016-10-04T14:45:00Z,245,A,UTC
USGS,11451800,2016-10-04T15:00:00Z,245,A,UTC
USGS,11451800,2016-10-04T15:15:00Z,245,A,UTC
USGS,11451800,2016-10-04T15:30:00Z,245,A,UTC
USGS,11451800,2016-10-04T15:45:00Z,245,A,UTC
USGS,11451800,2016-10-04T16:00:00Z,245,A,UTC
USGS,11451800,2016-10-04T16:15:00Z,245,A,UTC
USGS,11451800,2016-10-04T16:30:00Z,239,A,UTC
USGS,11451800,2016-10-04T16:45:00Z,239,A,UTC
USGS,11451800,2016-10-04T17:00:00Z,239,A,UTC
USGS,11451800,2016-10-04T17:15:00Z,239,A,UTC
USGS,11451800,2016-10-04T17:30:00Z,245,A,UTC
USGS,11451800,2016-10-04T17:45:00Z,239,A,UTC
USGS,11451800,2016-10-04T18:00:00Z,239,A,UTC
USGS,11451800,2016-10-04T18:15:00Z,239,A,UTC
USGS,11451800,2016-10-04T18:30:00Z,239,A,UTC
USGS,11451800,2016-10-04T18:45:00Z,239,A,UTC
USGS,11451800,2016-10-04T19:00:00Z,239,A,UTC
USGS,11451800,2016-10-04T19:15:00Z,239,A,UTC
USGS,11451800,2016-10-04T19:30:00Z,239,A,UTC
USGS,11451800,2016-10-04T19:45:00Z,233,A,UTC
USGS,11451800,2016-10-04T20:00:00Z,233,A,UTC
USGS,11451800,2016-10-04T20:15:00Z,233,A,UTC
USGS,11451800,2016-10-04T20:30:00Z,233,A,UTC
USGS,11451800,2016-10-04T20:45:00Z,233,A,UTC
USGS,11451800,2016-10-04T21:00:00Z,239,A,UTC
USGS,11451800,2016-10-04T21:15:00Z,233,A,UTC
USGS,11451800,2016-10-04T21:30:00Z,233,A,UTC
USGS,11451800,2016-10-04T21:45:00Z,227,A,UTC
USGS,11451800,2016-10-04T22:00:00Z,227,A,UTC
USGS,11451800,2016-10-04T22:15:00Z,233,A,UTC
USGS,11451800,2016-10-04T22:30:00Z,233,A,UTC
USGS,11451800,2016-10-04T22:45:00Z,233,A,UTC
USGS,11451800,2016-10-04T23:00:00Z,233,A,UTC
USGS,11451800,2016-10-04T23:15:00Z,233,A,UTC
USGS,11451800,2016-10-04T23:30:00Z,233,A,UTC
USGS,11451800,2016-10-04T23:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T00:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T00:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T00:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T00:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T01:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T01:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T01:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T01:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T02:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T02:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T02:30:00Z,227,A,UTC
USGS,11451800,2016-10-05T02:45:00Z,227,A,UTC
USGS,11451800,2016-10-05T03:00:00Z,227,A,UTC
USGS,11451800,2016-10-05T03:15:00Z,227,A,UTC
USGS,11451800,2016-10-05T03:30:00Z,227,A,UTC
USGS,11451800,2016-10-05T03:45:00Z,227,A,UTC
USGS,11451800,2016-10-05T04:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T04:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T04:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T04:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T05:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T05:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T05:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T05:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T06:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T06:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T06:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T06:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T07:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T07:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T07:30:00Z,227,A,UTC
USGS,11451800,2016-10-05T07:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T08:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T08:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T08:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T08:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T09:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T09:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T09:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T09:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T10:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T10:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T10:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T10:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T11:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T11:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T11:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T11:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T12:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T12:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T12:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T12:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T13:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T13:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T13:30:00Z,239,A,UTC
USGS,11451800,2016-10-05T13:45:00Z,239,A,UTC
USGS,11451800,2016-10-05T14:00:00Z,239,A,UTC
USGS,11451800,2016-10-05T14:15:00Z,239,A,UTC
USGS,11451800,2016-10-05T14:30:00Z,245,A,UTC
USGS,11451800,2016-10-05T14:45:00Z,245,A,UTC
USGS,11451800,2016-10-05T15:00:00Z,251,A,UTC
USGS,11451800,2016-10-05T15:15:00Z,251,A,UTC
USGS,11451800,2016-10-05T15:30:00Z,251,A,UTC
USGS,11451800,2016-10-05T15:45:00Z,245,A,UTC
USGS,11451800,2016-10-05T16:00:00Z,239,A,UTC
USGS,11451800,2016-10-05T16:15:00Z,239,A,UTC
USGS,11451800,2016-10-05T16:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T16:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T17:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T17:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T17:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T17:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T18:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T18:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T18:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T18:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T19:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T19:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T19:30:00Z,239,A,UTC
USGS,11451800,2016-10-05T19:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T20:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T20:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T20:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T20:45:00Z,233,A,UTC
USGS,11451800,2016-10-05T21:00:00Z,233,A,UTC
USGS,11451800,2016-10-05T21:15:00Z,227,A,UTC
USGS,11451800,2016-10-05T21:30:00Z,227,A,UTC
USGS,11451800,2016-10-05T21:45:00Z,227,A,UTC
USGS,11451800,2016-10-05T22:00:00Z,227,A,UTC
USGS,11451800,2016-10-05T22:15:00Z,233,A,UTC
USGS,11451800,2016-10-05T22:30:00Z,233,A,UTC
USGS,11451800,2016-10-05T22:45:00Z,227,A,UTC
USGS,11451800,2016-10-05T23:00:00Z,227,A,UTC
USGS,11451800,2016-10-05T23:15:00Z,227,A,UTC
USGS,11451800,2016-10-05T23:30:00Z,227,A,UTC
USGS,11451800,2016-10-05T23:45:00Z,227,A,UTC
USGS,11451800,2016-10-06T00:00:00Z,227,A,UTC
USGS,11451800,2016-10-06T00:15:00Z,227,A,UTC
USGS,11451800,2016-10-06T00:30:00Z,227,A,UTC
USGS,11451800,2016-10-06T00:45:00Z,227,A,UTC
USGS,11451800,2016-10-06T01:00:00Z,227,A,UTC
USGS,11451800,2016-10-06T01:15:00Z,227,A,UTC
USGS,11451800,2016-10-06T01:30:00Z,227,A,UTC
USGS,11451800,2016-10-06T01:45:00Z,227,A,UTC
USGS,11451800,2016-10-06T02:00:00Z,227,A,UTC
USGS,11451800,2016-10-06T02:15:00Z,227,A,UTC
USGS,11451800,2016-10-06T02:30:00Z,227,A,UTC
USGS,11451800,2016-10-06T02:45:00Z,227,A,UTC
USGS,11451800,2016-10-06T03:00:00Z,227,A,UTC
USGS,11451800,2016-10-06T03:15:00Z,227,A,UTC
USGS,11451800,2016-10-06T03:30:00Z,233,A,UTC
USGS,11451800,2016-10-06T03:45:00Z,227,A,UTC
USGS,11451800,2016-10-06T04:00:00Z,227,A,UTC
USGS,11451800,2016-10-06T04:15:00Z,227,A,UTC
USGS,11451800,2016-10-06T04:30:00Z,227,A,UTC
USGS,11451800,2016-10-06T04:45:00Z,227,A,UTC
USGS,11451800,2016-10-06T05:00:00Z,233,A,UTC
USGS,11451800,2016-10-06T05:15:00Z,233,A,UTC
USGS,11451800,2016-10-06T05:30:00Z,233,A,UTC
USGS,11451800,2016-10-06T05:45:00Z,233,A,UTC
USGS,11451800,2016-10-06T06:00:00Z,233,A,UTC
USGS,11451800,2016-10-06T06:15:00Z,233,A,UTC
USGS,11451800,2016-10-06T06:30:00Z,227,A,UTC
USGS,11451800,2016-10-06T06:45:00Z,227,A,UTC
USGS,11451800,2016-10-06T07:00:00Z,227,A,UTC
USGS,11451800,2016-10-06T07:15:00Z,227,A,UTC
USGS,11451800,2016-10-06T07:30:00Z,227,A,UTC
USGS,11451800,2016-10-06T07:45:00Z,221,A,UTC
USGS,11451800,2016-10-06T08:00:00Z,221,A,UTC
USGS,11451800,2016-10-06T08:15:00Z,221,A,UTC
USGS,11451800,2016-10-06T08:30:00Z,215,A,UTC
USGS,11451800,2016-10-06T08:45:00Z,215,A,UTC
USGS,11451800,2016-10-06T09:00:00Z,210,A,UTC
USGS,11451800,2016-10-06T09:15:00Z,210,A,UTC
USGS,11451800,2016-10-06T09:30:00Z,210,A,UTC
USGS,11451800,2016-10-06T09:45:00Z,204,A,UTC
USGS,11451800,2016-10-06T10:00:00Z,204,A,UTC
USGS,11451800,2016-10-06T10:15:00Z,204,A,UTC
USGS,11451800,2016-10-06T10:30:00Z,204,A,UTC
USGS,11451800,2016-10-06T10:45:00Z,199,A,UTC
USGS,11451800,2016-10-06T11:00:00Z,199,A,UTC
USGS,11451800,2016-10-06T11:15:00Z,199,A,UTC
USGS,11451800,2016-10-06T11:30:00Z,199,A,UTC
USGS,11451800,2016-10-06T11:45:00Z,199,A,UTC
USGS,11451800,2016-10-06T12:00:00Z,199,A,UTC
USGS,11451800,2016-10-06T12:15:00Z,204,A,UTC
USGS,11451800,2016-10-06T12:30:00Z,204,A,UTC
USGS,11451800,2016-10-06T12:45:00Z,204,A,UTC
USGS,11451800,2016-10-06T13:00:00Z,204,A,UTC
USGS,11451800,2016-10-06T13:15:00Z,204,A,UTC
USGS,11451800,2016-10-06T13:30:00Z,199,A,UTC
USGS,11451800,2016-10-06T13:45:00Z,199,A,UTC
USGS,11451800,2016-10-06T14:00:00Z,199,A,UTC
USGS,11451800,2016-10-06T14:15:00Z,199,A,UTC
USGS,11451800,2016-10-06T14:30:00Z,199,A,UTC
USGS,11451800,2016-10-06T14:45:00Z,204,A,UTC
USGS,11451800,2016-10-06T15:00:00Z,204,A,UTC
USGS,11451800,2016-10-06T15:15:00Z,204,A,UTC
USGS,11451800,2016-10-06T15:30:00Z,204,A,UTC
USGS,11451800,2016-10-06T15:45:00Z,204,A,UTC
USGS,11451800,2016-10-06T16:00:00Z,204,A,UTC
USGS,11451800,2016-10-06T16:15:00Z,204,A,UTC
USGS,11451800,2016-10-06T16:30:00Z,204,A,UTC
USGS,11451800,2016-10-06T16:45:00Z,204,A,UTC
USGS,11451800,2016-10-06T17:00:00Z,204,A,UTC
USGS,11451800,2016-10-06T17:15:00Z,204,A,UTC
USGS,11451800,2016-10-06T17:30:00Z,204,A,UTC
USGS,11451800,2016-10-06T17:45:00Z,199,A,UTC
USGS,11451800,2016-10-06T18:00:00Z,194,A,UTC
USGS,11451800,2016-10-06T18:15:00Z,194,A,UTC
USGS,11451800,2016-10-06T18:30:00Z,194,A,UTC
USGS,11451800,2016-10-06T18:45:00Z,194,A,UTC
USGS,11451800,2016-10-06T19:00:00Z,194,A,UTC
USGS,11451800,2016-10-06T19:15:00Z,194,A,UTC
USGS,11451800,2016-10-06T19:30:00Z,199,A,UTC
USGS,11451800,2016-10-06T19:45:00Z,194,A,UTC
USGS,11451800,2016-10-06T20:00:00Z,194,A,UTC
USGS,11451800,2016-10-06T20:15:00Z,194,A,UTC
USGS,11451800,2016-10-06T20:30:00Z,194,A,UTC
USGS,11451800,2016-10-06T20:45:00Z,194,A,UTC
USGS,11451800,2016-10-06T21:00:00Z,199,A,UTC
USGS,11451800,2016-10-06T21:15:00Z,194,A,UTC
USGS,11451800,2016-10-06T21:30:00Z,194,A,UTC
USGS,11451800,2016-10-06T21:45:00Z,194,A,UTC
USGS,11451800,2016-10-06T22:00:00Z,188,A,UTC
USGS,11451800,2016-10-06T22:15:00Z,194,A,UTC
USGS,11451800,2016-10-06T22:30:00Z,194,A,UTC
USGS,11451800,2016-10-06T22:45:00Z,194,A,UTC
USGS,11451800,2016-10-06T23:00:00Z,194,A,UTC
USGS,11451800,2016-10-06T23:15:00Z,194,A,UTC
USGS,11451800,2016-10-06T23:30:00Z,194,A,UTC
USGS,11451800,2016-10-06T23:45:00Z,194,A,UTC
USGS,11451800,2016-10-07T00:00:00Z,194,A,UTC
USGS,11451800,2016-10-07T00:15:00Z,194,A,UTC
USGS,11451800,2016-10-07T00:30:00Z,194,A,UTC
