agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,11451800,2016-09-29,262,A
USGS,11451800,2016-09-30,225,A
USGS,11451800,2016-10-01,219,A
USGS,11451800,2016-10-02,228,A
USGS,11451800,2016-10-03,247,A
USGS,11451800,2016-10-04,242,A
USGS,11451800,2016-10-05,232,A
USGS,11451800,2016-10-06,199,A
USGS,11451800,2016-10-07,200,A
USGS,11451800,2016-10-08,203,A
USGS,11451800,2016-10-09,194,A
USGS,11451800,2016-10-10,91.3,A
USGS,11451800,2016-10-11,44,A
USGS,11451800,2016-10-12,23.2,A
USGS,11451800,2016-10-13,19.4,A
USGS,11451800,2016-10-14,19.3,A
USGS,11451800,2016-10-15,22.7,A
USGS,11451800,2016-10-16,30.2,A
USGS,11451800,2016-10-17,26.7,A
USGS,11451800,2016-10-18,22,A
USGS,11451800,2016-10-19,17.5,A
USGS,11451800,2016-10-20,14,A
USGS,11451800,2016-10-21,11.7,A
USGS,11451800,2016-10-22,10.4,A
USGS,11451800,2016-10-23,9.86,A
USGS,11451800,2016-10-24,11.6,A
USGS,11451800,2016-10-25,51.6,A
USGS,11451800,2016-10-26,54.7,A
USGS,11451800,2016-10-27,30.8,A
USGS,11451800,2016-10-28,32.8,A
USGS,11451800,2016-10-29,51.8,A
USGS,11451800,2016-10-30,40.9,A
USGS,11451800,2016-10-31,52.6,A
USGS,11451800,2016-11-01,61.6,A
USGS,11451800,2016-11-02,64,A
USGS,11451800,2016-11-03,41.2,A
USGS,11451800,2016-11-04,32.6,A
USGS,11451800,2016-11-05,28.5,A
USGS,11451800,2016-11-06,26.2,A
USGS,11451800,2016-11-07,24.6,A
USGS,11451800,2016-11-08,23.5,A
USGS,11451800,2016-11-09,22.9,A
USGS,11451800,2016-11-10,22.6,A
USGS,11451800,2016-11-11,21.6,A
USGS,11451800,2016-11-12,20.6,A
USGS,11451800,2016-11-13,20.3,A
USGS,11451800,2016-11-14,20.6,A
USGS,11451800,2016-11-15,22,A
USGS,11451800,2016-11-16,21.9,A
USGS,11451800,2016-11-17,21.8,A
USGS,11451800,2016-11-18,21.5,A
USGS,11451800,2016-11-19,31.6,A
USGS,11451800,2016-11-20,92.9,A
USGS,11451800,2016-11-21,63.1,A
USGS,11451800,2016-11-22,45.1,A
USGS,11451800,2016-11-23,41.2,A
USGS,11451800,2016-11-24,45.8,A
USGS,11451800,2016-11-25,36.3,A
USGS,11451800,2016-11-26,34.3,A
USGS,11451800,2016-11-27,40,A
USGS,11451800,2016-11-28,48.6,A
USGS,11451800,2016-11-29,42,A
USGS,11451800,2016-11-30,36.7,A
USGS,11451800,2016-12-01,33.2,A
USGS,11451800,2016-12-02,31.3,A
USGS,11451800,2016-12-03,30.1,A
USGS,11451800,2016-12-04,29.2,A
USGS,11451800,2016-12-05,28.7,A
USGS,11451800,2016-12-06,28.1,A
USGS,11451800,2016-12-07,27.5,A
USGS,11451800,2016-12-08,32.1,A
USGS,11451800,2016-12-09,38.3,A
USGS,11451800,2016-12-10,277,A
USGS,11451800,2016-12-11,382,A
USGS,11451800,2016-12-12,156,A
USGS,11451800,2016-12-13,99.8,A
USGS,11451800,2016-12-14,78.9,A
USGS,11451800,2016-12-15,1350,A
USGS,11451800,2016-12-16,1770,A
USGS,11451800,2016-12-17,516,A
USGS,11451800,2016-12-18,337,A
USGS,11451800,2016-12-19,249,A
USGS,11451800,2016-12-20,209,A
USGS,11451800,2016-12-21,197,A
USGS,11451800,2016-12-22,172,A
USGS,11451800,2016-12-23,166,A
USGS,11451800,2016-12-24,292,A
USGS,11451800,2016-12-25,184,A
USGS,11451800,2016-12-26,140,A
USGS,11451800,2016-12-27,121,A
USGS,11451800,2016-12-28,112,A
USGS,11451800,2016-12-29,104,A
USGS,11451800,2016-12-30,102,A
USGS,11451800,2016-12-31,107,A
USGS,11451800,2017-01-01,101,A
USGS,11451800,2017-01-02,98.3,A
USGS,11451800,2017-01-03,114,A
USGS,11451800,2017-01-04,1370,A
USGS,11451800,2017-01-05,453,A
USGS,11451800,2017-01-06,294,A
USGS,11451800,2017-01-07,776,A
USGS,11451800,2017-01-08,11500,A
USGS,11451800,2017-01-09,4500,A
USGS,11451800,2017-01-10,8240,A
USGS,11451800,2017-01-11,8050,A
USGS,11451800,2017-01-12,4580,A
USGS,11451800,2017-01-13,3620,A
USGS,11451800,2017-01-14,3330,A
USGS,11451800,2017-01-15,3120,A
USGS,11451800,2017-01-16,3060,A
USGS,11451800,2017-01-17,2990,A
USGS,11451800,2017-01-18,3790,A
USGS,11451800,2017-01-19,6450,A
USGS,11451800,2017-01-20,7510,A
USGS,11451800,2017-01-21,5360,A
USGS,11451800,2017-01-22,8770,A
USGS,11451800,2017-01-23,5670,A
USGS,11451800,2017-01-24,4770,A
USGS,11451800,2017-01-25,3890,A
USGS,11451800,2017-01-26,3910,A
USGS,11451800,2017-01-27,3790,A
USGS,11451800,2017-01-28,3680,A
USGS,11451800,2017-01-29,3630,A
USGS,11451800,2017-01-30,3610,A
USGS,11451800,2017-01-31,3500,A
USGS,11451800,2017-02-01,3310,A
USGS,11451800,2017-02-02,3720,A
USGS,11451800,2017-02-03,5470,A
USGS,11451800,2017-02-04,4230,A
USGS,11451800,2017-02-05,3870,A
USGS,11451800,2017-02-06,4700,A
USGS,11451800,2017-02-07,10500,A
USGS,11451800,2017-02-08,6470,A
USGS,11451800,2017-02-09,8350,A
USGS,11451800,2017-02-10,7380,A
USGS,11451800,2017-02-11,5790,A
USGS,11451800,2017-02-12,5150,A
USGS,11451800,2017-02-13,4840,A
USGS,11451800,2017-02-14,4650,A
USGS,11451800,2017-02-15,4470,A
USGS,11451800,2017-02-16,4700,A
USGS,11451800,2017-02-17,8140,A
USGS,11451800,2017-02-18,13000,A
USGS,11451800,2017-02-19,6390,A
USGS,11451800,2017-02-20,9490,A
USGS,11451800,2017-02-21,10200,A
USGS,11451800,2017-02-22,7180,A
USGS,11451800,2017-02-23,6560,A
USGS,11451800,2017-02-24,6010,A
USGS,11451800,2017-02-25,5860,A
USGS,11451800,2017-02-26,5610,A
USGS,11451800,2017-02-27,5440,A
USGS,11451800,2017-02-28,5280,A
USGS,11451800,2017-03-01,4930,A
USGS,11451800,2017-03-02,4650,A
USGS,11451800,2017-03-03,4480,A
USGS,11451800,2017-03-04,4370,A
USGS,11451800,2017-03-05,4410,A
USGS,11451800,2017-03-06,4220,A
USGS,11451800,2017-03-07,4140,A
USGS,11451800,2017-03-08,4040,A
USGS,11451800,2017-03-09,3940,A
USGS,11451800,2017-03-10,3830,A
USGS,11451800,2017-03-11,3550,A
USGS,11451800,2017-03-12,3350,A
USGS,11451800,2017-03-13,3300,A
USGS,11451800,2017-03-14,3230,A
USGS,11451800,2017-03-15,3160,A
USGS,11451800,2017-03-16,3110,A
USGS,11451800,2017-03-17,3040,A
USGS,11451800,2017-03-18,2960,A
USGS,11451800,2017-03-19,2820,A
USGS,11451800,2017-03-20,2700,A
USGS,11451800,2017-03-21,2730,A
USGS,11451800,2017-03-22,2370,A
USGS,11451800,2017-03-23,1610,A
USGS,11451800,2017-03-24,1790,A
USGS,11451800,2017-03-25,1810,A
USGS,11451800,2017-03-26,1610,A
USGS,11451800,2017-03-27,1570,A
USGS,11451800,2017-03-28,1540,A
USGS,11451800,2017-03-29,1520,A
USGS,11451800,2017-03-30,1380,A
USGS,11451800,2017-03-31,1010,A
USGS,11451800,2017-04-01,906,A
USGS,11451800,2017-04-02,725,A
USGS,11451800,2017-04-03,679,A
USGS,11451800,2017-04-04,521,A
USGS,11451800,2017-04-05,511,A
USGS,11451800,2017-04-06,525,A
USGS,11451800,2017-04-07,1730,A
USGS,11451800,2017-04-08,1550,A
USGS,11451800,2017-04-09,1490,A
USGS,11451800,2017-04-10,1270,A
USGS,11451800,2017-04-11,1260,A
USGS,11451800,2017-04-12,1260,A
USGS,11451800,2017-04-13,1470,A
USGS,11451800,2017-04-14,1290,A
USGS,11451800,2017-04-15,1250,A
USGS,11451800,2017-04-16,1320,A
USGS,11451800,2017-04-17,1430,A
USGS,11451800,2017-04-18,1420,A
USGS,11451800,2017-04-19,1290,A
USGS,11451800,2017-04-20,1130,A
USGS,11451800,2017-04-21,1110,A
USGS,11451800,2017-04-22,960,A
USGS,11451800,2017-04-23,679,A
USGS,11451800,2017-04-24,562,A
USGS,11451800,2017-04-25,416,A
USGS,11451800,2017-04-26,354,A
USGS,11451800,2017-04-27,343,A
USGS,11451800,2017-04-28,325,A
USGS,11451800,2017-04-29,376,A
USGS,11451800,2017-04-30,418,A
USGS,11451800,2017-05-01,367,A
USGS,11451800,2017-05-02,302,A
USGS,11451800,2017-05-03,326,A
USGS,11451800,2017-05-04,396,A
USGS,11451800,2017-05-05,476,A
USGS,11451800,2017-05-06,639,A
USGS,11451800,2017-05-07,600,A
USGS,11451800,2017-05-08,458,A
USGS,11451800,2017-05-09,399,A
USGS,11451800,2017-05-10,375,A
USGS,11451800,2017-05-11,416,A
USGS,11451800,2017-05-12,430,A
USGS,11451800,2017-05-13,442,A
USGS,11451800,2017-05-14,474,A
USGS,11451800,2017-05-15,508,A
USGS,11451800,2017-05-16,525,A
USGS,11451800,2017-05-17,560,A
USGS,11451800,2017-05-18,587,A
USGS,11451800,2017-05-19,588,A
USGS,11451800,2017-05-20,583,A
USGS,11451800,2017-05-21,581,A
USGS,11451800,2017-05-22,604,A
USGS,11451800,2017-05-23,629,A
USGS,11451800,2017-05-24,652,A
USGS,11451800,2017-05-25,644,A
USGS,11451800,2017-05-26,631,A
USGS,11451800,2017-05-27,605,A
USGS,11451800,2017-05-28,586,A
USGS,11451800,2017-05-29,534,A
USGS,11451800,2017-05-30,522,A
USGS,11451800,2017-05-31,575,A
USGS,11451800,2017-06-01,571,A
USGS,11451800,2017-06-02,564,A
USGS,11451800,2017-06-03,544,A
USGS,11451800,2017-06-04,533,A
USGS,11451800,2017-06-05,569,A
USGS,11451800,2017-06-06,587,A
USGS,11451800,2017-06-07,602,A
USGS,11451800,2017-06-08,590,A
USGS,11451800,2017-06-09,557,A
USGS,11451800,2017-06-10,518,A
USGS,11451800,2017-06-11,492,A
USGS,11451800,2017-06-12,467,A
USGS,11451800,2017-06-13,421,A
USGS,11451800,2017-06-14,446,A
USGS,11451800,2017-06-15,489,A
USGS,11451800,2017-06-16,532,A
USGS,11451800,2017-06-17,579,A
USGS,11451800,2017-06-18,575,A
USGS,11451800,2017-06-19,596,A
USGS,11451800,2017-06-20,614,A
USGS,11451800,2017-06-21,635,A e
USGS,11451800,2017-06-22,641,A e
USGS,11451800,2017-06-23,651,A e
USGS,11451800,2017-06-24,663,A
USGS,11451800,2017-06-25,677,A
USGS,11451800,2017-06-26,670,A
USGS,11451800,2017-06-27,684,A
USGS,11451800,2017-06-28,689,A
USGS,11451800,2017-06-29,699,A
USGS,11451800,2017-06-30,703,A
USGS,11451800,2017-07-01,702,A
USGS,11451800,2017-07-02,713,A
USGS,11451800,2017-07-03,724,A
USGS,11451800,2017-07-04,691,A
USGS,11451800,2017-07-05,665,A
USGS,11451800,2017-07-06,663,A
USGS,11451800,2017-07-07,654,A
USGS,11451800,2017-07-08,659,A
USGS,11451800,2017-07-09,668,A
USGS,11451800,2017-07-10,672,A
USGS,11451800,2017-07-11,666,A
USGS,11451800,2017-07-12,651,A
USGS,11451800,2017-07-13,626,A
USGS,11451800,2017-07-14,624,A
USGS,11451800,2017-07-15,610,A
USGS,11451800,2017-07-16,574,A
USGS,11451800,2017-07-17,571,A
USGS,11451800,2017-07-18,563,A
USGS,11451800,2017-07-19,598,A
USGS,11451800,2017-07-20,625,A
USGS,11451800,2017-07-21,627,A
USGS,11451800,2017-07-22,606,A
USGS,11451800,2017-07-23,559,A
USGS,11451800,2017-07-24,560,A
USGS,11451800,2017-07-25,597,A
USGS,11451800,2017-07-26,606,A
USGS,11451800,2017-07-27,601,A
USGS,11451800,2017-07-28,598,A
USGS,11451800,2017-07-29,604,A
USGS,11451800,2017-07-30,587,A
USGS,11451800,2017-07-31,556,A
USGS,11451800,2017-08-01,537,A
USGS,11451800,2017-08-02,540,A
USGS,11451800,2017-08-03,569,A
USGS,11451800,2017-08-04,582,A
USGS,11451800,2017-08-05,583,A
USGS,11451800,2017-08-06,574,A
USGS,11451800,2017-08-07,557,A
USGS,11451800,2017-08-08,531,A
USGS,11451800,2017-08-09,511,A
USGS,11451800,2017-08-10,508,A
USGS,11451800,2017-08-11,511,A
USGS,11451800,2017-08-12,503,A
USGS,11451800,2017-08-13,488,A
USGS,11451800,2017-08-14,488,A
USGS,11451800,2017-08-15,487,A
USGS,11451800,2017-08-16,487,A
USGS,11451800,2017-08-17,487,A
USGS,11451800,2017-08-18,452,A
USGS,11451800,2017-08-19,432,A
USGS,11451800,2017-08-20,440,A
USGS,11451800,2017-08-21,438,A
USGS,11451800,2017-08-22,420,A
USGS,11451800,2017-08-23,429,A
USGS,11451800,2017-08-24,448,A
USGS,11451800,2017-08-25,460,A
USGS,11451800,2017-08-26,472,A
USGS,11451800,2017-08-27,482,A
USGS,11451800,2017-08-28,463,A
USGS,11451800,2017-08-29,475,A
USGS,11451800,2017-08-30,462,A
USGS,11451800,2017-08-31,454,A
USGS,11451800,2017-09-01,459,A
USGS,11451800,2017-09-02,451,A
USGS,11451800,2017-09-03,466,A
USGS,11451800,2017-09-04,465,A
USGS,11451800,2017-09-05,462,A
USGS,11451800,2017-09-06,447,A
USGS,11451800,2017-09-07,442,A
USGS,11451800,2017-09-08,440,A
USGS,11451800,2017-09-09,418,A
USGS,11451800,2017-09-10,380,A
USGS,11451800,2017-09-11,350,A
USGS,11451800,2017-09-12,336,A
USGS,11451800,2017-09-13,358,A
USGS,11451800,2017-09-14,341,A
USGS,11451800,2017-09-15,312,A
USGS,11451800,2017-09-16,300,A
USGS,11451800,2017-09-17,271,A
USGS,11451800,2017-09-18,267,A
USGS,11451800,2017-09-19,285,A
USGS,11451800,2017-09-20,289,A
USGS,11451800,2017-09-21,271,A
USGS,11451800,2017-09-22,252,A
USGS,11451800,2017-09-23,246,A
USGS,11451800,2017-09-24,281,A
USGS,11451800,2017-09-25,315,A
USGS,11451800,2017-09-26,340,A
USGS,11451800,2017-09-27,311,A
USGS,11451800,2017-09-28,291,A
USGS,11451800,2017-09-29,282,A
USGS,11451800,2017-09-30,272,A
USGS,11451800,2017-10-01,257,A
USGS,11451800,2017-10-02,225,A
USGS,11451800,2017-10-03,199,A
USGS,11451800,2017-10-04,191,A
USGS,11451800,2017-10-05,212,A
USGS,11451800,2017-10-06,294,A
USGS,11451800,2017-10-07,276,A
USGS,11451800,2017-10-08,239,A
USGS,11451800,2017-10-09,210,A
USGS,11451800,2017-10-10,202,A
USGS,11451800,2017-10-11,201,A
USGS,11451800,2017-10-12,211,A
USGS,11451800,2017-10-13,220,A
USGS,11451800,2017-10-14,240,A
USGS,11451800,2017-10-15,266,A
USGS,11451800,2017-10-16,228,A
USGS,11451800,2017-10-17,199,A
USGS,11451800,2017-10-18,193,A
USGS,11451800,2017-10-19,214,A
USGS,11451800,2017-10-20,214,A
USGS,11451800,2017-10-21,190,A
USGS,11451800,2017-10-22,187,A
USGS,11451800,2017-10-23,175,A
USGS,11451800,2017-10-24,150,A
USGS,11451800,2017-10-25,149,A
USGS,11451800,2017-10-26,145,A
USGS,11451800,2017-10-27,143,A
USGS,11451800,2017-10-28,133,A
USGS,11451800,2017-10-29,125,A
USGS,11451800,2017-10-30,119,A
USGS,11451800,2017-10-31,116,A
USGS,11451800,2017-11-01,109,A
USGS,11451800,2017-11-02,93.7,A
USGS,11451800,2017-11-03,54.7,A
USGS,11451800,2017-11-04,33.7,A
USGS,11451800,2017-11-05,28.5,A
USGS,11451800,2017-11-06,24.3,A
USGS,11451800,2017-11-07,22.8,A
USGS,11451800,2017-11-08,23.6,A
USGS,11451800,2017-11-09,34.1,A
USGS,11451800,2017-11-10,35.1,A
USGS,11451800,2017-11-11,27.2,A
USGS,11451800,2017-11-12,24.4,A
USGS,11451800,2017-11-13,23.4,A
USGS,11451800,2017-11-14,22.8,A
USGS,11451800,2017-11-15,26.1,A
USGS,11451800,2017-11-16,35,A
USGS,11451800,2017-11-17,42.2,A
USGS,11451800,2017-11-18,29.7,A
USGS,11451800,2017-11-19,24.8,A
USGS,11451800,2017-11-20,24.3,A
USGS,11451800,2017-11-21,26,A
USGS,11451800,2017-11-22,30.4,A
USGS,11451800,2017-11-23,26.4,A
USGS,11451800,2017-11-24,24.8,A
USGS,11451800,2017-11-25,24,A
USGS,11451800,2017-11-26,25.4,A
USGS,11451800,2017-11-27,28,A
USGS,11451800,2017-11-28,28,A
USGS,11451800,2017-11-29,25.8,A
USGS,11451800,2017-11-30,24.9,A
USGS,11451800,2017-12-01,24.3,A
USGS,11451800,2017-12-02,24.9,A
USGS,11451800,2017-12-03,24.8,A
USGS,11451800,2017-12-04,24.3,A
USGS,11451800,2017-12-05,23.7,A
USGS,11451800,2017-12-06,23.9,A
USGS,11451800,2017-12-07,23.8,A
USGS,11451800,2017-12-08,23.7,A
USGS,11451800,2017-12-09,23.7,A
USGS,11451800,2017-12-10,23.9,A
USGS,11451800,2017-12-11,24.6,A
USGS,11451800,2017-12-12,24.7,A
USGS,11451800,2017-12-13,24.6,A
