agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,402114105350101,2007-08-02,50.9,A
USGS,402114105350101,2007-08-03,85.4,A
USGS,402114105350101,2007-08-04,63.6,A
USGS,402114105350101,2007-08-05,55.9,A
USGS,402114105350101,2007-08-06,56.6,A
USGS,402114105350101,2007-08-07,54,A
USGS,402114105350101,2007-08-08,60.6,A
USGS,402114105350101,2007-08-09,50.4,A
USGS,402114105350101,2007-08-10,42.7,A
USGS,402114105350101,2007-08-11,37.8,A
USGS,402114105350101,2007-08-12,44.2,A
USGS,402114105350101,2007-08-13,32.9,A
USGS,402114105350101,2007-08-14,38.9,A
USGS,402114105350101,2007-08-15,46.7,A
USGS,402114105350101,2007-08-16,46.8,A
USGS,402114105350101,2007-08-17,43.8,A
USGS,402114105350101,2007-08-18,44.3,A
USGS,402114105350101,2007-08-19,47.2,A
USGS,402114105350101,2007-08-20,43.9,A
USGS,402114105350101,2007-08-21,36,A
USGS,402114105350101,2007-08-22,31.2,A
USGS,402114105350101,2007-08-23,29.4,A
USGS,402114105350101,2007-08-24,29,A
USGS,402114105350101,2007-08-25,25.2,A
USGS,402114105350101,2007-08-26,22.9,A
USGS,402114105350101,2007-08-27,22,A
USGS,402114105350101,2007-08-28,21.7,A
USGS,402114105350101,2007-08-29,23,A
USGS,402114105350101,2007-08-30,24.4,A
USGS,402114105350101,2007-08-31,21.5,A
USGS,402114105350101,2007-09-01,20.1,A
USGS,402114105350101,2007-09-02,18.9,A
USGS,402114105350101,2007-09-03,18.6,A
USGS,402114105350101,2007-09-04,18.8,A
USGS,402114105350101,2007-09-05,18.1,A
USGS,402114105350101,2007-09-06,25.9,A
USGS,402114105350101,2007-09-07,22.8,A
USGS,402114105350101,2007-09-08,20.2,A
USGS,402114105350101,2007-09-09,18.7,A
USGS,402114105350101,2007-09-10,18.7,A
USGS,402114105350101,2007-09-11,17,A
USGS,402114105350101,2007-09-12,15.4,A
USGS,402114105350101,2007-09-13,14.6,A
USGS,402114105350101,2007-09-14,13.9,A
USGS,402114105350101,2007-09-15,13.8,A
USGS,402114105350101,2007-09-16,14.2,A
USGS,402114105350101,2007-09-17,40.4,A
USGS,402114105350101,2007-09-18,34.9,A
USGS,402114105350101,2007-09-19,25.8,A
USGS,402114105350101,2007-09-20,23.6,A
USGS,402114105350101,2007-09-21,23.6,A
USGS,402114105350101,2007-09-22,22.7,A
USGS,402114105350101,2007-09-23,23.9,A
USGS,402114105350101,2007-09-24,35.5,A
USGS,402114105350101,2007-09-25,34.6,A
USGS,402114105350101,2007-09-26,30.9,A
USGS,402114105350101,2007-09-27,26.8,A
USGS,402114105350101,2007-09-28,25.2,A
USGS,402114105350101,2007-09-29,26.1,A
USGS,402114105350101,2007-09-30,31.9,A
USGS,402114105350101,2007-10-01,28.5,A
USGS,402114105350101,2007-10-02,50.5,A
USGS,402114105350101,2007-10-03,40.7,A
USGS,402114105350101,2007-10-04,36.8,A
USGS,402114105350101,2007-10-05,34,A
USGS,402114105350101,2007-10-06,30.4,A
USGS,402114105350101,2007-10-07,27.8,A
USGS,402114105350101,2007-10-08,24.6,A
USGS,402114105350101,2007-10-09,24.5,A
USGS,402114105350101,2007-10-10,22.4,A
USGS,402114105350101,2007-10-11,22.4,A
USGS,402114105350101,2007-10-12,21.7,A
USGS,402114105350101,2007-10-13,21.8,A e
USGS,402114105350101,2007-10-14,20.8,A e
USGS,402114105350101,2007-10-15,20.5,A e
USGS,402114105350101,2007-10-16,20.3,A e
USGS,402114105350101,2007-10-17,19.5,A e
USGS,402114105350101,2007-10-18,19,A e
USGS,402114105350101,2007-10-19,18.6,A e
USGS,402114105350101,2007-10-20,18,A e
USGS,402114105350101,2007-10-21,17.6,A e
USGS,402114105350101,2007-10-22,16.5,A e
USGS,402114105350101,2007-10-23,16,A e
USGS,402114105350101,2007-10-24,15.9,A e
USGS,402114105350101,2007-10-25,15.7,A e
USGS,402114105350101,2007-10-26,15.2,A e
USGS,402114105350101,2007-10-27,14.8,A e
USGS,402114105350101,2007-10-28,15,A e
USGS,402114105350101,2007-10-29,14,A e
USGS,402114105350101,2007-10-30,14,A e
USGS,402114105350101,2007-10-31,14.1,A
USGS,402114105350101,2007-11-01,12.9,A
USGS,402114105350101,2007-11-02,11.9,A
USGS,402114105350101,2007-11-03,11,A e
USGS,402114105350101,2007-11-04,10,A e
USGS,402114105350101,2007-11-05,10.5,A
USGS,402114105350101,2007-11-06,9.5,A e
USGS,402114105350101,2007-11-07,9.3,A e
USGS,402114105350101,2007-11-08,9.39,A
USGS,402114105350101,2007-11-09,9.13,A
USGS,402114105350101,2007-11-10,9.21,A
USGS,402114105350101,2007-11-11,8.89,A
USGS,402114105350101,2007-11-12,8.83,A
USGS,402114105350101,2007-11-13,8.13,A
USGS,402114105350101,2007-11-14,8,A e
USGS,402114105350101,2007-11-15,7.75,A e
USGS,402114105350101,2007-11-16,8.1,A e
USGS,402114105350101,2007-11-17,8.37,A
USGS,402114105350101,2007-11-18,7.93,A
USGS,402114105350101,2007-11-19,7.5,A
USGS,402114105350101,2007-11-20,7.31,A
USGS,402114105350101,2007-11-21,6.8,A e
USGS,402114105350101,2007-11-22,7.21,A e
USGS,402114105350101,2007-11-23,7.37,A e
USGS,402114105350101,2007-11-24,7,A e
USGS,402114105350101,2007-11-25,6.63,A
USGS,402114105350101,2007-11-26,6.28,A
USGS,402114105350101,2007-11-27,6.2,A e
USGS,402114105350101,2007-11-28,6.02,A
USGS,402114105350101,2007-11-29,5.79,A
USGS,402114105350101,2007-11-30,5.4,A
USGS,402114105350101,2007-12-01,6.79,A
USGS,402114105350101,2007-12-02,6.6,A e
USGS,402114105350101,2007-12-03,6.47,A e
USGS,402114105350101,2007-12-04,6.36,A
USGS,402114105350101,2007-12-05,5.81,A
USGS,402114105350101,2007-12-06,5.68,A
USGS,402114105350101,2007-12-07,6.08,A e
USGS,402114105350101,2007-12-08,6.3,A e
USGS,402114105350101,2007-12-09,6.27,A e
USGS,402114105350101,2007-12-10,6.17,A e
USGS,402114105350101,2007-12-11,6.27,A e
USGS,402114105350101,2007-12-12,6.05,A e
USGS,402114105350101,2007-12-13,5.8,A e
USGS,402114105350101,2007-12-14,5.7,A e
USGS,402114105350101,2007-12-15,5.71,A e
USGS,402114105350101,2007-12-16,5.84,A e
USGS,402114105350101,2007-12-17,5.59,A e
USGS,402114105350101,2007-12-18,5.8,A e
USGS,402114105350101,2007-12-19,5.88,A e
USGS,402114105350101,2007-12-20,5.8,A e
USGS,402114105350101,2007-12-21,5.84,A e
USGS,402114105350101,2007-12-22,5.88,A e
USGS,402114105350101,2007-12-23,5.96,A e
USGS,402114105350101,2007-12-24,5.96,A e
USGS,402114105350101,2007-12-25,6.01,A e
USGS,402114105350101,2007-12-26,6.05,A e
USGS,402114105350101,2007-12-27,6.05,A e
USGS,402114105350101,2007-12-28,6.09,A e
USGS,402114105350101,2007-12-29,6.18,A e
USGS,402114105350101,2007-12-30,6.26,A e
USGS,402114105350101,2007-12-31,6.3,A e
USGS,402114105350101,2008-01-01,6.22,A e
USGS,402114105350101,2008-01-02,6.39,A e
USGS,402114105350101,2008-01-03,6.3,A e
USGS,402114105350101,2008-01-04,6.3,A e
USGS,402114105350101,2008-01-05,6.39,A e
USGS,402114105350101,2008-01-06,6.39,A e
USGS,402114105350101,2008-01-07,6.39,A e
USGS,402114105350101,2008-01-08,6.3,A e
USGS,402114105350101,2008-01-09,6.18,A e
USGS,402114105350101,2008-01-10,6.18,A e
USGS,402114105350101,2008-01-11,6.13,A e
USGS,402114105350101,2008-01-12,6.13,A e
USGS,402114105350101,2008-01-13,6.01,A e
USGS,402114105350101,2008-01-14,5.84,A e
USGS,402114105350101,2008-01-15,5.8,A e
USGS,402114105350101,2008-01-16,5.54,A e
USGS,402114105350101,2008-01-17,5.5,A e
USGS,402114105350101,2008-01-18,5.46,A e
USGS,402114105350101,2008-01-19,5.25,A e
USGS,402114105350101,2008-01-20,4.95,A e
USGS,402114105350101,2008-01-21,4.87,A e
USGS,402114105350101,2008-01-22,4.82,A e
USGS,402114105350101,2008-01-23,4.87,A e
USGS,402114105350101,2008-01-24,4.82,A e
USGS,402114105350101,2008-01-25,4.78,A e
USGS,402114105350101,2008-01-26,4.91,A e
USGS,402114105350101,2008-01-27,4.78,A e
USGS,402114105350101,2008-01-28,4.82,A e
USGS,402114105350101,2008-01-29,4.78,A e
USGS,402114105350101,2008-01-30,4.78,A e
USGS,402114105350101,2008-01-31,4.74,A e
USGS,402114105350101,2008-02-01,4.82,A e
USGS,402114105350101,2008-02-02,4.7,A e
USGS,402114105350101,2008-02-03,4.49,A e
USGS,402114105350101,2008-02-04,4.53,A e
USGS,402114105350101,2008-02-05,4.4,A e
USGS,402114105350101,2008-02-06,4.32,A e
USGS,402114105350101,2008-02-07,4.15,A e
USGS,402114105350101,2008-02-08,4.07,A e
USGS,402114105350101,2008-02-09,3.9,A e
USGS,402114105350101,2008-02-10,3.85,A e
USGS,402114105350101,2008-02-11,3.69,A e
USGS,402114105350101,2008-02-12,3.47,A e
USGS,402114105350101,2008-02-13,3.43,A e
USGS,402114105350101,2008-02-14,3.52,A e
USGS,402114105350101,2008-02-15,3.35,A e
USGS,402114105350101,2008-02-16,3.35,A e
USGS,402114105350101,2008-02-17,3.22,A e
USGS,402114105350101,2008-02-18,3.18,A e
USGS,402114105350101,2008-02-19,3.09,A e
USGS,402114105350101,2008-02-20,3.05,A e
USGS,402114105350101,2008-02-21,3.09,A e
USGS,402114105350101,2008-02-22,3.18,A e
USGS,402114105350101,2008-02-23,3.14,A e
USGS,402114105350101,2008-02-24,3.26,A e
USGS,402114105350101,2008-02-25,3.39,A e
USGS,402114105350101,2008-02-26,3.39,A e
USGS,402114105350101,2008-02-27,3.39,A e
USGS,402114105350101,2008-02-28,3.56,A e
USGS,402114105350101,2008-02-29,3.6,A e
USGS,402114105350101,2008-03-01,3.73,A e
USGS,402114105350101,2008-03-02,3.77,A e
USGS,402114105350101,2008-03-03,3.85,A e
USGS,402114105350101,2008-03-04,3.85,A e
USGS,402114105350101,2008-03-05,3.93,A e
USGS,402114105350101,2008-03-06,3.81,A e
USGS,402114105350101,2008-03-07,3.77,A e
USGS,402114105350101,2008-03-08,3.71,A e
USGS,402114105350101,2008-03-09,3.9,A e
USGS,402114105350101,2008-03-10,3.85,A e
USGS,402114105350101,2008-03-11,3.73,A e
USGS,402114105350101,2008-03-12,3.56,A e
USGS,402114105350101,2008-03-13,3.73,A e
USGS,402114105350101,2008-03-14,3.6,A e
USGS,402114105350101,2008-03-15,3.77,A e
USGS,402114105350101,2008-03-16,3.64,A e
USGS,402114105350101,2008-03-17,3.56,A e
USGS,402114105350101,2008-03-18,3.56,A e
USGS,402114105350101,2008-03-19,3.6,A e
USGS,402114105350101,2008-03-20,3.6,A e
USGS,402114105350101,2008-03-21,3.69,A e
USGS,402114105350101,2008-03-22,3.64,A e
USGS,402114105350101,2008-03-23,3.73,A e
USGS,402114105350101,2008-03-24,3.73,A e
USGS,402114105350101,2008-03-25,3.73,A e
USGS,402114105350101,2008-03-26,3.9,A e
USGS,402114105350101,2008-03-27,4.08,A e
USGS,402114105350101,2008-03-28,4.36,A e
USGS,402114105350101,2008-03-29,4.3,A e
USGS,402114105350101,2008-03-30,4.11,A e
USGS,402114105350101,2008-03-31,3.93,A e
USGS,402114105350101,2008-04-01,4.37,A e
USGS,402114105350101,2008-04-02,4.22,A e
USGS,402114105350101,2008-04-03,4.73,A e
USGS,402114105350101,2008-04-04,4.59,A e
USGS,402114105350101,2008-04-05,4.15,A e
USGS,402114105350101,2008-04-06,3.71,A e
USGS,402114105350101,2008-04-07,3.3,A e
USGS,402114105350101,2008-04-08,3.68,A e
USGS,402114105350101,2008-04-09,3.91,A e
USGS,402114105350101,2008-04-10,3.8,A e
USGS,402114105350101,2008-04-11,4.02,A e
USGS,402114105350101,2008-04-12,4.55,A e
USGS,402114105350101,2008-04-13,5.19,A e
USGS,402114105350101,2008-04-14,5.82,A e
USGS,402114105350101,2008-04-15,6.18,A e
USGS,402114105350101,2008-04-16,6.64,A e
USGS,402114105350101,2008-04-17,7,A e
USGS,402114105350101,2008-04-18,7.09,A e
USGS,402114105350101,2008-04-19,7.01,A
USGS,402114105350101,2008-04-20,9.97,A
USGS,402114105350101,2008-04-21,10.8,A
USGS,402114105350101,2008-04-22,10,A e
USGS,402114105350101,2008-04-23,12.6,A
USGS,402114105350101,2008-04-24,17.2,A
USGS,402114105350101,2008-04-25,17.5,A
USGS,402114105350101,2008-04-26,16,A
USGS,402114105350101,2008-04-27,13,A e
USGS,402114105350101,2008-04-28,12.2,A
USGS,402114105350101,2008-04-29,13.3,A
USGS,402114105350101,2008-04-30,16.5,A
USGS,402114105350101,2008-05-01,24.5,A
USGS,402114105350101,2008-05-02,20.4,A
USGS,402114105350101,2008-05-03,20.2,A
USGS,402114105350101,2008-05-04,15.9,A
USGS,402114105350101,2008-05-05,16.6,A
USGS,402114105350101,2008-05-06,25.5,A
USGS,402114105350101,2008-05-07,37,A
USGS,402114105350101,2008-05-08,45,A
USGS,402114105350101,2008-05-09,38,A
USGS,402114105350101,2008-05-10,32.9,A
USGS,402114105350101,2008-05-11,25.3,A
USGS,402114105350101,2008-05-12,27.1,A
USGS,402114105350101,2008-05-13,32.9,A
USGS,402114105350101,2008-05-14,30,A
USGS,402114105350101,2008-05-15,27.3,A
USGS,402114105350101,2008-05-16,24.5,A
USGS,402114105350101,2008-05-17,30.4,A
USGS,402114105350101,2008-05-18,56.2,A
USGS,402114105350101,2008-05-19,98,A
USGS,402114105350101,2008-05-20,147,A
USGS,402114105350101,2008-05-21,180,A
USGS,402114105350101,2008-05-22,181,A
USGS,402114105350101,2008-05-23,140,A
USGS,402114105350101,2008-05-24,113,A
USGS,402114105350101,2008-05-25,99.3,A
USGS,402114105350101,2008-05-26,108,A
USGS,402114105350101,2008-05-27,102,A
USGS,402114105350101,2008-05-28,122,A
USGS,402114105350101,2008-05-29,175,A
USGS,402114105350101,2008-05-30,181,A
USGS,402114105350101,2008-05-31,183,A
USGS,402114105350101,2008-06-01,234,A
USGS,402114105350101,2008-06-02,296,A
USGS,402114105350101,2008-06-03,322,A
USGS,402114105350101,2008-06-04,285,A
USGS,402114105350101,2008-06-05,254,A
USGS,402114105350101,2008-06-06,183,A
USGS,402114105350101,2008-06-07,171,A
USGS,402114105350101,2008-06-08,192,A
USGS,402114105350101,2008-06-09,150,A
USGS,402114105350101,2008-06-10,155,A
USGS,402114105350101,2008-06-11,192,A
USGS,402114105350101,2008-06-12,131,A
USGS,402114105350101,2008-06-13,110,A
USGS,402114105350101,2008-06-14,143,A
USGS,402114105350101,2008-06-15,203,A
USGS,402114105350101,2008-06-16,223,A
USGS,402114105350101,2008-06-17,236,A
USGS,402114105350101,2008-06-18,294,A
USGS,402114105350101,2008-06-19,314,A
USGS,402114105350101,2008-06-20,304,A
USGS,402114105350101,2008-06-21,280,A
USGS,402114105350101,2008-06-22,287,A
USGS,402114105350101,2008-06-23,242,A
USGS,402114105350101,2008-06-24,255,A
USGS,402114105350101,2008-06-25,304,A
USGS,402114105350101,2008-06-26,292,A
USGS,402114105350101,2008-06-27,253,A
USGS,402114105350101,2008-06-28,279,A
USGS,402114105350101,2008-06-29,266,A
USGS,402114105350101,2008-06-30,247,A
USGS,402114105350101,2008-07-01,234,A
USGS,402114105350101,2008-07-02,228,A
USGS,402114105350101,2008-07-03,238,A
USGS,402114105350101,2008-07-04,219,A
USGS,402114105350101,2008-07-05,206,A
USGS,402114105350101,2008-07-06,195,A
USGS,402114105350101,2008-07-07,184,A
USGS,402114105350101,2008-07-08,165,A
USGS,402114105350101,2008-07-09,149,A
USGS,402114105350101,2008-07-10,143,A
USGS,402114105350101,2008-07-11,138,A
USGS,402114105350101,2008-07-12,131,A
USGS,402114105350101,2008-07-13,123,A
USGS,402114105350101,2008-07-14,110,A
USGS,402114105350101,2008-07-15,101,A
USGS,402114105350101,2008-07-16,99.7,A
USGS,402114105350101,2008-07-17,97.1,A
USGS,402114105350101,2008-07-18,94,A
USGS,402114105350101,2008-07-19,90.2,A
USGS,402114105350101,2008-07-20,92.1,A
USGS,402114105350101,2008-07-21,91,A
USGS,402114105350101,2008-07-22,91.9,A
USGS,402114105350101,2008-07-23,100,A
USGS,402114105350101,2008-07-24,105,A
USGS,402114105350101,2008-07-25,97.1,A
USGS,402114105350101,2008-07-26,90.6,A
USGS,402114105350101,2008-07-27,83,A
USGS,402114105350101,2008-07-28,75.6,A
USGS,402114105350101,2008-07-29,70.3,A
USGS,402114105350101,2008-07-30,64.2,A
USGS,402114105350101,2008-07-31,60.2,A
USGS,402114105350101,2008-08-01,59.5,A
USGS,402114105350101,2008-08-02,57.6,A
USGS,402114105350101,2008-08-03,59.7,A
USGS,402114105350101,2008-08-04,60.2,A
USGS,402114105350101,2008-08-05,55.7,A
USGS,402114105350101,2008-08-06,66.8,A
USGS,402114105350101,2008-08-07,77.3,A
USGS,402114105350101,2008-08-08,66.7,A
USGS,402114105350101,2008-08-09,76.3,A
USGS,402114105350101,2008-08-10,85.3,A
USGS,402114105350101,2008-08-11,73.4,A
USGS,402114105350101,2008-08-12,62.3,A
USGS,402114105350101,2008-08-13,56,A
USGS,402114105350101,2008-08-14,50,A
USGS,402114105350101,2008-08-15,53.3,A
USGS,402114105350101,2008-08-16,75.2,A
USGS,402114105350101,2008-08-17,94.8,A
USGS,402114105350101,2008-08-18,85.8,A
USGS,402114105350101,2008-08-19,71.9,A
USGS,402114105350101,2008-08-20,61.9,A
USGS,402114105350101,2008-08-21,56.8,A
USGS,402114105350101,2008-08-22,53.2,A
USGS,402114105350101,2008-08-23,52.7,A
USGS,402114105350101,2008-08-24,51.6,A
USGS,402114105350101,2008-08-25,50.6,A
USGS,402114105350101,2008-08-26,47.2,A
USGS,402114105350101,2008-08-27,45.1,A
USGS,402114105350101,2008-08-28,41.7,A
