Study_ID,Fire_name,Fire_year,Site,comid,totdasqkm,streamorde,maxelevraw,minelevraw,maxelevsmo,minelevsmo,elevfixed,slope,burn_percentage,Climate,Biome,Time_Since_Fire,response_var,Effect_size,number_of_burn,State,group,latitude,longitude
Hauer & Spencer 1998,Red Bench Fire,1988,Red_Bench_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.6,Dfc,Cold,2,NO3_Interp,0.9052735213660048,5,Montana,28,48.81409,-114.39971
Hauer & Spencer 1998,Red Bench Fire,1988,Red_Meadow_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.087,Dfc,Cold,2,NO3_Interp,1.7931305712867058,5,Montana,28,48.802772,-114.32894
Hauer & Spencer 1998,Red Bench Fire,1988,Akokala_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.9,Dfc,Cold,2,NO3_Interp,2.2632756340805606,5,Montana,28,48.797378,-114.286749
Hauer & Spencer 1998,Red Bench Fire,1988,Quartz_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.4,Dfc,Cold,2,NO3_Interp,2.1956752619491127,5,Montana,28,48.72261,-114.225834
Hauer & Spencer 1998,Red Bench Fire,1988,Red_Bench_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.6,Dfc,Cold,3,NO3_Interp,0.5730656823751883,5,Montana,28,48.81409,-114.39971
Hauer & Spencer 1998,Red Bench Fire,1988,Red_Meadow_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.087,Dfc,Cold,3,NO3_Interp,2.123237518978183,5,Montana,28,48.802772,-114.32894
Hauer & Spencer 1998,Red Bench Fire,1988,Akokala_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.9,Dfc,Cold,3,NO3_Interp,1.1968588798283115,5,Montana,28,48.797378,-114.286749
Hauer & Spencer 1998,Red Bench Fire,1988,Bowman_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.3,Dfc,Cold,3,NO3_Interp,1.2844252245417789,5,Montana,28,48.790458,-114.274616
Hauer & Spencer 1998,Red Bench Fire,1988,Quartz_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.4,Dfc,Cold,3,NO3_Interp,1.4865638267876355,5,Montana,28,48.72261,-114.225834
Hauer & Spencer 1998,Red Bench Fire,1988,Red_Bench_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.6,Dfc,Cold,4,NO3_Interp,0.6206869330306183,5,Montana,28,48.81409,-114.39971
Hauer & Spencer 1998,Red Bench Fire,1988,Red_Meadow_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.087,Dfc,Cold,4,NO3_Interp,2.355939128240543,5,Montana,28,48.802772,-114.32894
Hauer & Spencer 1998,Red Bench Fire,1988,Akokala_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.9,Dfc,Cold,4,NO3_Interp,1.144040408000032,5,Montana,28,48.797378,-114.286749
Hauer & Spencer 1998,Red Bench Fire,1988,Bowman_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.3,Dfc,Cold,4,NO3_Interp,0.5376175802346618,5,Montana,28,48.790458,-114.274616
Hauer & Spencer 1998,Red Bench Fire,1988,Red_Bench_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.6,Dfc,Cold,5,NO3_Interp,0.16719947859094442,5,Montana,28,48.81409,-114.39971
Hauer & Spencer 1998,Red Bench Fire,1988,Red_Meadow_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.087,Dfc,Cold,5,NO3_Interp,2.4331464456086973,5,Montana,28,48.802772,-114.32894
Hauer & Spencer 1998,Red Bench Fire,1988,Akokala_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.9,Dfc,Cold,5,NO3_Interp,1.464134057717891,5,Montana,28,48.797378,-114.286749
Hauer & Spencer 1998,Red Bench Fire,1988,Bowman_Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.3,Dfc,Cold,5,NO3_Interp,0.8274961058239492,5,Montana,28,48.790458,-114.274616
Hickenbottom et al. 2023,Mosquito Fire,2022,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Csb,Temperate,0,DOC_Interp,0.6030917563718091,-9999,N/A,-9999,-9999,-9999
Hickenbottom et al. 2023,Caldor Fire,2021,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Csb,Temperate,1,DOC_Interp,-0.00482902444212002,-9999,N/A,-9999,-9999,-9999
Hickenbottom et al. 2023,Caldor Fire,2021,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Csb,Temperate,1,DOC_Interp,0.2765406443670772,-9999,N/A,-9999,-9999,-9999
Hickenbottom et al. 2023,Mosquito Fire,2022,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Csb,Temperate,0,NO3_Interp,0.5604775611436323,-9999,N/A,-9999,-9999,-9999
Hickenbottom et al. 2023,Caldor Fire,2021,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Csb,Temperate,1,NO3_Interp,0.4248453259394459,-9999,N/A,-9999,-9999,-9999
Hickenbottom et al. 2023,Caldor Fire,2021,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Csb,Temperate,1,NO3_Interp,-0.919819570352142,-9999,N/A,-9999,-9999,-9999
Crandall et al. 2021,Pole Creek Fire Complex,2018,Benjamin Slough,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,67,Csa,Temperate,0,DOC_Interp,0.8093287157961165,4,Utah,51,-9999,-9999
Crandall et al. 2021,Pole Creek Fire Complex,2018,Payson,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,90,Csa,Temperate,0,DOC_Interp,-0.5012324665111016,4,Utah,51,39.974595,-111.702362
Crandall et al. 2021,Pole Creek Fire Complex,2018,Spanish Fork Lower,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,Csa,Temperate,0,DOC_Interp,0.6279152172921498,4,Utah,51,-9999,-9999
Crandall et al. 2021,Pole Creek Fire Complex,2018,Spanish Fork Upper,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,Csa,Temperate,0,DOC_Interp,0.8028695220357438,4,Utah,51,-9999,-9999
Crandall et al. 2021,Pole Creek Fire Complex,2018,Benjamin Slough,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,67,Csa,Temperate,0,NO3_Interp,1.28743921860061,4,Utah,51,-9999,-9999
Crandall et al. 2021,Pole Creek Fire Complex,2018,Payson,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,90,Csa,Temperate,0,NO3_Interp,-4.246086967895374,4,Utah,51,39.974595,-111.702362
Crandall et al. 2021,Pole Creek Fire Complex,2018,Spanish Fork Lower,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,Csa,Temperate,0,NO3_Interp,0.3617241962673968,4,Utah,51,-9999,-9999
Crandall et al. 2021,Pole Creek Fire Complex,2018,Spanish Fork Upper,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,Csa,Temperate,0,NO3_Interp,-1.0139978491713204,4,Utah,51,-9999,-9999
Abbott et al. 2021,Anaktuvuk River wildfire,2007,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Dwc,Cold,>10,DOC_Interp,0.07122341316138577,-9999,N/A,-9999,-9999,-9999
Abbott et al. 2021,Anaktuvuk River wildfire,2007,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Dwc,Cold,>10,DOC_Interp,0.04747864478092809,-9999,N/A,-9999,-9999,-9999
Abbott et al. 2021,Anaktuvuk River wildfire,2007,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Dwc,Cold,>10,NO3_Interp,0.2553866095914989,-9999,N/A,-9999,-9999,-9999
Abbott et al. 2021,Anaktuvuk River wildfire,2007,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Dwc,Cold,>10,NO3_Interp,0.3732247996318643,-9999,N/A,-9999,-9999,-9999
Rhea et al. 2021,Hayman Fire,2002,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Dfc,Cold,>10,DOC_Interp,0.6751369247546402,-9999,N/A,-9999,-9999,-9999
Rhea et al. 2021,Hayman Fire,2002,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Dfc,Cold,>10,DOC_Interp,-0.7742485959609271,-9999,N/A,-9999,-9999,-9999
Rhea et al. 2021,Hayman Fire,2002,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Dfc,Cold,>10,DOC_Interp,-0.7867838119603353,-9999,N/A,-9999,-9999,-9999
Rhea et al. 2021,Hayman Fire,2002,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Dfc,Cold,>10,NO3_Interp,2.159311553728295,-9999,N/A,-9999,-9999,-9999
Rhea et al. 2021,Hayman Fire,2002,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Dfc,Cold,>10,NO3_Interp,3.216774838319497,-9999,N/A,-9999,-9999,-9999
Rhea et al. 2021,Hayman Fire,2002,N/A,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Dfc,Cold,>10,NO3_Interp,2.6558282600148906,-9999,N/A,-9999,-9999,-9999
Mast & Clow; 2008,Rampage Fire_Others in Glacier NP,2003,Fish Creek,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,73,N/A,N/A,N/A,N/A,-9999,-9999,N/A,-9999,-9999,-9999
