Study_ID,DOI,Design_Control_Burn_Pre_Post,Latitude,Longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,7/24/04,Burn,1,Individual,,mg_L,,,0.164342629,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,7/27/04,Burn,1,Individual,0.834782609,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,7/28/04,Burn,1,Individual,0.873913043,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,7/30/04,Burn,1,Individual,,mg_L,,,0.239043825,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/2/04,Burn,1,Individual,,mg_L,,,0.179282869,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/4/04,Burn,1,Individual,0.873913043,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/12/04,Burn,1,Individual,,mg_L,,,0.176294821,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/21/04,Burn,1,Individual,,mg_L,,,0.164342629,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,9/6/04,Burn,1,Individual,,mg_L,,,0.152390438,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,9/24/04,Burn,1,Individual,,mg_L,,,0.295816733,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,10/8/04,Burn,1,Individual,0.6,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,10/29/04,Burn,1,Individual,,mg_L,,,0.19123506,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,11/26/04,Burn,1,Individual,1.056521739,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,12/13/04,Burn,1,Individual,,mg_L,,,0.448207171,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,1/30/05,Burn,2,Individual,0.991304348,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,2/19/05,Burn,2,Individual,,mg_L,,,0.496015936,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,3/6/05,Burn,2,Individual,1.226086957,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,3/23/05,Burn,2,Individual,,mg_L,,,0.388446215,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,4/12/05,Burn,2,Individual,1.102173913,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,4/24/05,Burn,2,Individual,1.27173913,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/1/05,Burn,2,Individual,,mg_L,,,0.400398406,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/3/05,Burn,2,Individual,,mg_L,,,0.493027888,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/9/05,Burn,2,Individual,,mg_L,,,0.507968127,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/10/05,Burn,2,Individual,1.258695652,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/16/05,Burn,2,Individual,,mg_L,,,0.501992032,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/17/05,Burn,2,Individual,1.284782609,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/22/05,Burn,2,Individual,,mg_L,,,0.38247012,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/24/05,Burn,2,Individual,0.97173913,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/28/05,Burn,2,Individual,,mg_L,,,0.337649402,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,6/6/05,Burn,2,Individual,,mg_L,,,0.280876494,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,6/13/05,Burn,2,Individual,,mg_L,,,0.227091633,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,6/20/05,Burn,2,Individual,0.97173913,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,6/26/05,Burn,2,Individual,,mg_L,,,0.274900398,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,7/4/05,Burn,2,Individual,0.808695652,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,7/8/05,Burn,2,Individual,,mg_L,,,0.098605578,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,7/17/05,Burn,2,Individual,,mg_L,,,0.089641434,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,7/18/05,Burn,2,Individual,0.6,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,7/24/05,Burn,2,Individual,,mg_L,,,0.071713147,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/1/05,Burn,2,Individual,0.776086957,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/2/05,Burn,2,Individual,,mg_L,,,0.080677291,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/12/05,Burn,2,Individual,,mg_L,,,0.086653386,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/15/05,Burn,2,Individual,0.873913043,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/19/05,Burn,2,Individual,0.97173913,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/24/05,Burn,2,Individual,,mg_L,,,0.083665339,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/29/05,Burn,2,Individual,0.534782609,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,8/31/05,Burn,2,Individual,,mg_L,,,0.089641434,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,9/9/05,Burn,2,Individual,,mg_L,,,0.059760956,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,9/12/05,Burn,2,Individual,0.9,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,9/18/05,Burn,2,Individual,,mg_L,,,0.071713147,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,9/27/05,Burn,2,Individual,1.623913043,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,9/29/05,Burn,2,Individual,,mg_L,,,0.188247012,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,10/10/05,Burn,2,Individual,0.97826087,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,10/14/05,Burn,2,Individual,,mg_L,,,0.140438247,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,10/24/05,Burn,2,Individual,0.952173913,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,10/27/05,Burn,2,Individual,,mg_L,,,0.176294821,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,11/11/05,Burn,2,Individual,,mg_L,,,0.158366534,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,11/17/05,Burn,2,Individual,0.958695652,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,12/6/05,Burn,2,Individual,,mg_L,,,0.179282869,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,12/28/05,Burn,2,Individual,,mg_L,,,0.212151394,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,1/11/06,Burn,3,Individual,1.747826087,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,1/30/06,Burn,3,Individual,,mg_L,,,0.24501992,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,2/10/06,Burn,3,Individual,0.658695652,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,3/1/06,Burn,3,Individual,,mg_L,,,0.227091633,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,3/8/06,Burn,3,Individual,1.023913043,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,3/29/06,Burn,3,Individual,,mg_L,,,0.24501992,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,4/13/06,Burn,3,Individual,1.708695652,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,4/30/06,Burn,3,Individual,,mg_L,,,0.230079681,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/1/06,Burn,3,Individual,1.42173913,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/8/06,Burn,3,Individual,1.219565217,mg_L,,,,mg_L,,,Figure 4,
"Mast & Clow, 2008",10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,5/11/06,Burn,3,Individual,1.754347826,mg_L,,,,mg_L,,,Figure 4,
